Cleared_time, market_id, ACOPF_solved, cleared_price, cleared_quantity, cleared_DG1_output (kW), cleared_DG2_output (kW), expected_SubstationP (kW), social_welfare ($)2017-11-02-13:26:00,1,True,35.3147355684,0.00111255709299,110.63269429,66.8515508414,1502.61266232,8.78670176258
2017-11-02-17:23:59,239,True,0.0,0.0,30.0,20.0,1205.66436888,2.04100247449
2017-11-02-17:24:59,240,True,0.0,0.0,30.0,20.0,1192.14006632,2.04100042325
2017-11-02-17:25:59,241,True,0.0,0.0,30.0027534946,20.0020065946,1228.0581188,2.06042758212
2017-11-02-17:26:59,242,True,0.0,0.0,30.2085377114,20.1320594077,1232.42584592,9.18434978183
2017-11-02-17:27:59,243,True,0.0,0.0,30.0964310977,20.1167304363,1263.04828104,17.5670804484
2017-11-02-17:28:59,244,True,0.0,0.0,30.0330717848,20.0158320566,1306.38345384,10.0475258441
2017-11-02-17:29:59,245,True,0.0,0.0,30.0979671734,20.1205410476,1257.9823232,17.5738039168
2017-11-02-17:30:59,246,True,0.0,0.0,30.0,20.0,1273.45593952,2.04100098996
2017-11-02-17:31:59,247,True,0.0,0.0,30.0963145379,20.1119356577,1249.5299864,17.6212658463
2017-11-02-17:32:59,248,True,0.0,0.0,30.0133240103,20.0278569099,1225.17765856,6.85627918667
2017-11-02-17:33:59,249,True,0.0,0.0,30.000466563,20.0003539853,1263.43988352,2.04123163456
2017-11-02-17:34:59,250,True,0.0,0.0,30.1779921562,20.2563113803,1248.85314656,15.0380819193
2017-11-02-17:35:59,251,True,0.0,0.0,30.0010059005,20.0000682112,1253.40609368,2.04112823238
2017-11-02-17:36:59,252,True,0.0,0.0,30.1598856293,20.2592419605,1218.47327992,16.7483775835
2017-11-02-17:37:59,253,True,0.0,0.0,30.3841936937,20.2317922607,1217.08448224,11.8678279587
2017-11-02-17:38:59,254,True,0.0,0.0,30.1943257433,20.122224972,1254.93524032,8.80090578576
