# file...... Output/hvac/house_hvac_file_025.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_2_25B_tm_2_B_25_Meter_48_481:hvac_load,house_2_26B_tm_2_B_26_Meter_48_482:hvac_load,house_2_27B_tm_2_B_27_Meter_48_483:hvac_load,house_2_28B_tm_2_B_28_Meter_48_484:hvac_load,house_2_29B_tm_2_B_29_Meter_48_485:hvac_load,house_2_1C_tm_2_C_1_Meter_48_486:hvac_load,house_2_2C_tm_2_C_2_Meter_48_487:hvac_load,house_2_3C_tm_2_C_3_Meter_48_488:hvac_load,house_2_4C_tm_2_C_4_Meter_48_489:hvac_load,house_2_5C_tm_2_C_5_Meter_48_490:hvac_load,house_2_6C_tm_2_C_6_Meter_48_491:hvac_load,house_2_7C_tm_2_C_7_Meter_48_492:hvac_load,house_2_8C_tm_2_C_8_Meter_48_493:hvac_load,house_2_9C_tm_2_C_9_Meter_48_494:hvac_load,house_2_10C_tm_2_C_10_Meter_48_495:hvac_load,house_2_11C_tm_2_C_11_Meter_48_496:hvac_load,house_2_12C_tm_2_C_12_Meter_48_497:hvac_load,house_2_13C_tm_2_C_13_Meter_48_498:hvac_load,house_2_14C_tm_2_C_14_Meter_48_499:hvac_load,house_2_15C_tm_2_C_15_Meter_48_500:hvac_load
2010-08-16 00:53:00 UTC,+0,+0,+5.59718596653,+3.87513520973,+0,+0,+0,+0,+0,+0,+3.02079480775,+0,+4.7464733676,+0,+0,+1.72621248295,+5.17771571868,+0,+0,+1.72623034846
2010-08-16 00:53:30 UTC,+0,+0,+5.59737959894,+0,+0,+0,+0,+0,+0,+0,+3.01912723031,+0,+4.74385324269,+0,+0,+1.72525955398,+5.17485756696,+0,+0,+0
2010-08-16 00:54:00 UTC,+0,+0,+5.60312055707,+0,+0,+0,+0,+0,+0,+0,+3.01681527251,+0,+4.74022065691,+0,+0,+1.72393839701,+5.17089497674,+0,+0,+0
2010-08-16 00:54:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.0165338724,+0,+4.7397785165,+0,+0,+1.72377759229,+5.17041266984,+0,+0,+0
2010-08-16 00:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.01384079939,+0,+0,+0,+0,+0,+5.16579686586,+0,+0,+0
2010-08-16 00:55:30 UTC,+0,+0,+0,+0,+0,+0,+2.15296420135,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.16617870195,+0,+0,+0
2010-08-16 00:56:00 UTC,+0,+0,+0,+0,+0,+0,+2.15315663691,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:56:30 UTC,+0,+0,+0,+0,+0,+0,+2.15459568922,+0,+0,+2.15450041405,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:00 UTC,+0,+0,+0,+0,+0,+0,+2.15448511019,+0,+0,+2.15438984102,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:57:30 UTC,+0,+0,+0,+0,+0,+0,+2.15413613596,+0,+0,+2.15404088577,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15404754062,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:58:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 00:59:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29198825049,+0,+0
2010-08-16 01:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29205688167,+0,+0
2010-08-16 01:00:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29116077452,+4.30310865444,+0
2010-08-16 01:01:00 UTC,+0,+0,+0,+0,+0,+5.16010677809,+0,+0,+0,+0,+0,+0,+0,+0,+3.44052445574,+0,+0,+1.29031301368,+4.30028342442,+0
2010-08-16 01:01:30 UTC,+0,+0,+0,+0,+0,+5.16224444329,+0,+4.73230920515,+0,+0,+0,+0,+0,+0,+3.44194980788,+0,+0,+0,+4.302064907,+0
2010-08-16 01:02:00 UTC,+0,+0,+0,+0,+0,+5.16423939924,+0,+4.73413803184,+0,+0,+0,+0,+0,+0,+3.44328000431,+0,+0,+0,+4.30372745886,+0
2010-08-16 01:02:30 UTC,+0,+0,+0,+0,+0,+5.16626667883,+0,+4.73599649043,+0,+0,+0,+0,+0,+0,+3.44463175347,+0,+0,+0,+4.30541694852,+0
2010-08-16 01:03:00 UTC,+4.73516174796,+0,+0,+0,+0,+5.16945023378,+0,+4.73891493595,+0,+0,+0,+0,+0,+0,+3.44675448369,+0,+0,+0,+4.30807005232,+0
2010-08-16 01:03:30 UTC,+4.7353951144,+0,+0,+0,+3.01371886207,+5.16920503978,+0,+4.7386901604,+0,+0,+0,+0,+0,+0,+3.44659099328,+0,+0,+0,+0,+0
2010-08-16 01:04:00 UTC,+4.73527229665,+0,+0,+0,+3.013640696,+5.16960524707,+0,+4.73905704057,+3.01592814165,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:04:30 UTC,+4.73478479411,+0,+0,+0,+3.01333043012,+5.16756448081,+0,+4.73718621842,+3.0147375326,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72287466298
2010-08-16 01:05:00 UTC,+4.73395586312,+0,+0,+0,+3.01280286569,+0,+0,+4.73956332623,+3.01625034666,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72373923382
2010-08-16 01:05:30 UTC,+4.73346963701,+0,+0,+0,+3.01249341218,+0,+0,+0,+3.01859352519,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72507835661
2010-08-16 01:06:00 UTC,+4.73581242514,+0,+0,+3.87485351868,+3.0139844551,+0,+0,+0,+3.01757409878,+0,+0,+5.17304299024,+0,+0,+0,+0,+0,+0,+0,+1.72449575606
2010-08-16 01:06:30 UTC,+0,+0,+0,+3.8784103435,+0,+0,+0,+0,+3.01918533428,+0,+0,+5.17580516838,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:07:00 UTC,+0,+0,+0,+3.87781533653,+0,+0,+0,+0,+0,+0,+0,+5.17651370361,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:07:30 UTC,+0,+0,+0,+3.87932370411,+0,+0,+0,+0,+0,+0,+0,+5.17675024814,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:00 UTC,+0,+0,+0,+3.87566547266,+0,+0,+0,+0,+0,+0,+0,+5.17942018053,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:08:30 UTC,+0,+0,+0,+3.87590625285,+0,+0,+0,+0,+0,+0,+0,+5.17722660779,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:09:00 UTC,+0,+0,+0,+3.87640102831,+0,+0,+0,+0,+0,+0,+0,+5.17596631723,+0,+0,+0,+1.72545244049,+0,+0,+0,+0
2010-08-16 01:09:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.01648559332,+5.17085053845,+0,+0,+0,+1.72374703157,+0,+0,+0,+0
2010-08-16 01:10:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.0170289486,+0,+0,+0,+0,+1.72405752821,+5.17127388095,+0,+0,+0
2010-08-16 01:10:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15514194191,+3.01725095201,+0,+0,+0,+0,+1.72418439053,+5.17165438657,+0,+0,+0
2010-08-16 01:11:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15536890213,+3.01756870448,+0,+0,+6.46475960695,+0,+0,+5.17219900242,+1.29330984467,+0,+0
2010-08-16 01:11:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.1543181778,+3.01609765265,+0,+0,+6.46160823424,+0,+0,+5.16967767437,+1.2926793564,+0,+0
2010-08-16 01:12:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.15448681249,+3.01633374729,+0,+0,+6.46211400992,+0,+0,+5.1700823318,+1.29278054583,+0,+0
2010-08-16 01:12:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.01538211214,+0,+0,+6.46007536182,+0,+0,+5.16845126461,+1.29237267795,+0,+0
2010-08-16 01:13:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.46255099963,+0,+0,+5.17043195545,+0,+0,+0
2010-08-16 01:13:30 UTC,+0,+5.17175955151,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.46794291959,+0,+0,+5.17474588472,+0,+0,+0
2010-08-16 01:14:00 UTC,+0,+5.1704946143,+0,+0,+0,+0,+2.15487429934,+0,+0,+0,+0,+0,+0,+6.46297867178,+0,+0,+5.17077412436,+0,+0,+0
2010-08-16 01:14:30 UTC,+0,+5.16680694468,+0,+0,+0,+0,+2.15471884952,+0,+0,+0,+0,+0,+0,+6.46251246762,+0,+0,+0,+0,+0,+0
2010-08-16 01:15:00 UTC,+0,+5.16759835254,+0,+0,+0,+0,+2.15488677101,+0,+0,+0,+0,+0,+0,+6.46304176091,+0,+0,+0,+0,+0,+0
2010-08-16 01:15:30 UTC,+0,+5.17088307111,+0,+0,+0,+0,+2.15464709522,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:16:00 UTC,+0,+5.17091227679,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:16:30 UTC,+0,+5.1738879339,+5.60544355123,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:17:00 UTC,+0,+5.17258854348,+5.60401226248,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.74221588749,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:17:30 UTC,+0,+5.17487463565,+5.60648907416,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.7400291726,+0,+0,+0,+0,+0,+0,+1.72388952051
2010-08-16 01:18:00 UTC,+0,+5.1723438069,+5.60374710852,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.74081009618,+0,+0,+0,+0,+0,+0,+1.72417354391
2010-08-16 01:18:30 UTC,+0,+0,+5.60222167748,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.74458602324,+0,+0,+0,+0,+0,+0,+1.72554685589
2010-08-16 01:19:00 UTC,+0,+0,+5.60143128407,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.74584372497,+0,+0,+0,+0,+0,+0,+1.72599805434
2010-08-16 01:19:30 UTC,+0,+0,+5.59949318465,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.74803354737,+0,+3.45333018358,+0,+0,+0,+0,+0
2010-08-16 01:20:00 UTC,+0,+0,+5.59830932212,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.74983015095,+0,+3.45463691017,+0,+0,+0,+0,+0
2010-08-16 01:20:30 UTC,+0,+0,+5.59848767604,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.75144630947,+0,+3.45581239335,+0,+0,+0,+0,+0
2010-08-16 01:21:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+4.74747823332,+0,+3.45292628611,+0,+0,+0,+0,+0
2010-08-16 01:21:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.45204102844,+0,+0,+0,+0,+0
2010-08-16 01:22:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.45417745595,+0,+0,+0,+0,+0
2010-08-16 01:22:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:23:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:23:30 UTC,+0,+0,+0,+3.88138368349,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:24:00 UTC,+0,+0,+0,+3.87918839114,+0,+5.17965429187,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:24:30 UTC,+0,+0,+0,+3.87815273617,+0,+5.17865995117,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29494830504,+0,+0
2010-08-16 01:25:00 UTC,+0,+0,+0,+3.87746788083,+0,+5.18057309139,+0,+4.74910827795,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29542672053,+0,+0
2010-08-16 01:25:30 UTC,+0,+0,+0,+3.87745981622,+0,+5.18219965963,+0,+4.7505993922,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29583347347,+0,+0
2010-08-16 01:26:00 UTC,+0,+0,+0,+3.8784221387,+3.01675576407,+5.18044276538,+0,+4.74898880496,+0,+2.15884471043,+0,+0,+0,+0,+0,+0,+0,+1.29539413013,+0,+0
2010-08-16 01:26:30 UTC,+0,+0,+0,+3.87931898299,+3.01745337026,+5.18132343592,+0,+4.74979613684,+0,+2.15921172611,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:27:00 UTC,+0,+0,+0,+0,+3.01716563048,+5.18164345837,+0,+4.75008950912,+0,+2.15934509409,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:27:30 UTC,+0,+0,+0,+0,+3.01753409231,+0,+0,+4.74973523388,+0,+2.15918403942,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:28:00 UTC,+0,+0,+0,+0,+3.01743528208,+0,+0,+4.7511729878,+0,+0,+0,+0,+0,+0,+0,+1.72793989589,+0,+0,+0,+0
2010-08-16 01:28:30 UTC,+0,+0,+0,+0,+3.01800509581,+0,+0,+4.74838114064,+0,+0,+0,+0,+0,+0,+0,+1.72692449926,+0,+0,+0,+0
2010-08-16 01:29:00 UTC,+4.74105701821,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72753504815,+0,+0,+0,+0
2010-08-16 01:29:30 UTC,+4.73951625377,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.0213684253,+0,+0,+0,+0,+1.72654044258,+0,+0,+0,+0
2010-08-16 01:30:00 UTC,+4.73886938925,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.02211142988,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:30:30 UTC,+4.73915105318,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.02160845579,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:31:00 UTC,+4.7386476286,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.02225422859,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:31:30 UTC,+4.7383298323,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.02064238168,+0,+0,+0,+0,+0,+5.17746717089,+0,+0,+0
2010-08-16 01:32:00 UTC,+4.73896772782,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.02112071586,+0,+0,+0,+0,+0,+5.17828701795,+0,+0,+0
2010-08-16 01:32:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.17965646318,+0,+0,+0
2010-08-16 01:33:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.18217807419,+0,+0,+0
2010-08-16 01:33:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.18465422705,+0,+0,+1.7285394385
2010-08-16 01:34:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.18463683437,+0,+0,+1.72853363962
2010-08-16 01:34:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.183902575,+0,+0,+1.72828883018
2010-08-16 01:35:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.18239471777,+0,+0,+1.72778609549
2010-08-16 01:35:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+5.18157788999,+0,+0,+0
2010-08-16 01:36:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:36:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:37:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:37:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:38:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:38:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:39:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:39:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:40:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29680385393,+0,+0
2010-08-16 01:40:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29720505218,+0,+0
2010-08-16 01:41:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.48502511495,+0,+0,+0,+1.29697395135,+0,+0
2010-08-16 01:41:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.48447549585,+0,+0,+0,+1.2972511162,+0,+0
2010-08-16 01:42:00 UTC,+0,+0,+0,+0,+0,+0,+2.16225703961,+0,+0,+0,+0,+0,+0,+6.48514584951,+0,+0,+0,+0,+0,+0
2010-08-16 01:42:30 UTC,+0,+0,+0,+0,+0,+0,+2.162121637,+0,+0,+0,+0,+0,+0,+6.48473976502,+0,+0,+0,+0,+0,+0
2010-08-16 01:43:00 UTC,+0,+0,+0,+0,+0,+0,+2.16193554363,+0,+0,+0,+0,+0,+0,+6.48418165453,+0,+0,+0,+0,+0,+0
2010-08-16 01:43:30 UTC,+0,+0,+0,+0,+0,+0,+2.16196979747,+0,+0,+0,+0,+0,+0,+6.48428438483,+0,+0,+0,+0,+0,+0
2010-08-16 01:44:00 UTC,+0,+0,+0,+0,+0,+0,+2.16145369034,+0,+0,+0,+0,+0,+0,+6.48273653371,+0,+0,+0,+0,+0,+0
2010-08-16 01:44:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+6.48384561618,+0,+0,+0,+0,+0,+0
2010-08-16 01:45:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:45:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:46:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:46:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.1614812172,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:47:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+2.1606381181,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:47:30 UTC,+0,+0,+0,+3.88369529842,+0,+0,+0,+0,+0,+2.16119000891,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:48:00 UTC,+0,+0,+0,+3.88417194195,+0,+0,+0,+0,+0,+2.16148219601,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:48:30 UTC,+0,+0,+0,+3.88407708048,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:49:00 UTC,+0,+0,+0,+3.88342731953,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:49:30 UTC,+0,+0,+0,+3.88288715588,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:50:00 UTC,+0,+0,+0,+3.88199888171,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:50:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:51:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:51:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:52:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:52:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:53:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:53:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:54:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:54:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:55:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:55:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:56:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72867383337,+0,+0,+0,+1.728691519
2010-08-16 01:56:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.7286283129,+0,+0,+0,+1.72864599796
2010-08-16 01:57:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72808132688,+0,+0,+0,+1.72809900505
2010-08-16 01:57:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72866734436,+0,+0,+0,+1.72868502991
2010-08-16 01:58:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.72875770262,+0,+0,+0,+0
2010-08-16 01:58:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 01:59:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29719215165,+0,+0
2010-08-16 01:59:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29728797421,+0,+0
2010-08-16 02:00:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29707940966,+0,+0
2010-08-16 02:00:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+1.29715026935,+0,+0
2010-08-16 02:01:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 02:01:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 02:02:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 02:02:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 02:03:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 02:03:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.0265007781,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 02:04:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.02595327422,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 02:04:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.02649791879,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 02:05:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.02708174561,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 02:05:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.02732787756,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 02:06:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+3.02731684994,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 02:06:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 02:07:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 02:07:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 02:08:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 02:08:30 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
2010-08-16 02:09:00 UTC,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0,+0
