# file...... Output/hvac/house_hvac_file_015.csv
# date...... Fri Mar 23 10:19:36 2018
# user...... yingying
# host...... (null)
# trigger... (none)
# interval.. 30
# limit..... 0
# timestamp,house_0_7C_tm_0_C_7_Meter_34_281:hvac_load,house_0_8C_tm_0_C_8_Meter_34_282:hvac_load,house_0_9C_tm_0_C_9_Meter_34_283:hvac_load,house_0_10C_tm_0_C_10_Meter_34_284:hvac_load,house_0_11C_tm_0_C_11_Meter_34_285:hvac_load,house_0_12C_tm_0_C_12_Meter_34_286:hvac_load,house_0_13C_tm_0_C_13_Meter_34_287:hvac_load,house_0_14C_tm_0_C_14_Meter_34_288:hvac_load,house_0_15C_tm_0_C_15_Meter_34_289:hvac_load,house_2_1A_tm_2_A_1_Meter_35_290:hvac_load,house_2_2A_tm_2_A_2_Meter_35_291:hvac_load,house_2_3A_tm_2_A_3_Meter_35_292:hvac_load,house_2_4A_tm_2_A_4_Meter_35_293:hvac_load,house_2_5A_tm_2_A_5_Meter_35_294:hvac_load,house_2_6A_tm_2_A_6_Meter_35_295:hvac_load,house_2_7A_tm_2_A_7_Meter_35_296:hvac_load,house_2_8A_tm_2_A_8_Meter_35_297:hvac_load,house_2_9A_tm_2_A_9_Meter_35_298:hvac_load,house_2_10A_tm_2_A_10_Meter_35_299:hvac_load,house_2_11A_tm_2_A_11_Meter_35_300:hvac_load
2010-08-16 11:00:30 UTC,+0,+0,+4.74036748698,+0,+6.89512349046,+1.72414203323,+0,+0,+5.60173540404,+6.42461961762,+5.13975136675,+3.42702808535,+2.57014556105,+4.71142494106,+4.28334381343,+0,+5.99632110994,+5.1402167,+4.2830779741,+0
2010-08-16 11:01:00 UTC,+0,+3.01885463458,+4.74356211024,+0,+6.89977027713,+1.7253040397,+0,+0,+5.60551042497,+6.42190377615,+5.13757867335,+3.42557933021,+2.5690590717,+4.70943330245,+4.28153312496,+0,+5.99378631317,+5.13804374826,+4.28126742742,+0
2010-08-16 11:01:30 UTC,+0,+3.0156457349,+4.73852001664,+5.1691975031,+6.89243622504,+1.72347003771,+0,+0,+5.59955228615,+6.4309874952,+5.14484571627,+3.43042500479,+2.57269307018,+4.71609476844,+4.28758936404,+0,+6.00226448904,+5.14531165501,+4.28732319234,+0
2010-08-16 11:02:00 UTC,+5.60079353417,+3.01614733139,+4.73930816733,+5.1700572817,+6.89358264133,+1.7237567182,+2.1547672204,+0,+5.60048362771,+6.42865319449,+5.1429782583,+3.42917978121,+2.57175921863,+4.71438292942,+4.286033054,+0,+6.0000857986,+5.1434439751,+4.28576700413,+0
2010-08-16 11:02:30 UTC,+5.60213292075,+3.01686864087,+4.74044154954,+5.17129366682,+0,+1.72416864812,+2.1550811312,+1.293091623,+5.60182292224,+6.42815700238,+5.14258130092,+3.42891508944,+2.57156071387,+4.71401905127,+4.28570223596,+0,+5.99962268389,+5.14304697052,+4.285436212,+0
2010-08-16 11:03:00 UTC,+5.60094144439,+3.01622698656,+4.73943332823,+5.17019381734,+0,+1.72380191965,+2.15462275879,+1.29281658743,+5.60063152775,+6.42572752367,+5.14063769984,+3.42761909349,+2.57058878576,+4.71223741428,+4.28408246945,+0,+5.99735516023,+5.14110313842,+4.2838165723,+2.57072835639
2010-08-16 11:03:30 UTC,+5.59977413491,+3.01559834699,+4.73844555679,+5.16911627626,+0,+0,+2.15417368358,+1.29254713043,+5.5994642985,+6.43028515373,+5.14428383787,+3.43005034354,+0,+4.71557971247,+4.28712110346,+0,+6.00160896739,+5.14474970988,+0,+2.5725518081
2010-08-16 11:04:00 UTC,+5.59954918646,+3.01547720388,+4.73825520653,+5.16890862679,+0,+0,+2.15408714374,+1.29249520424,+5.59923936551,+6.43126095796,+5.14506448852,+3.43056965965,+0,+0,+4.28777168539,+4.71614760987,+6.0025197221,+5.14553045327,+0,+2.57294221531
2010-08-16 11:04:30 UTC,+5.59984080041,+3.01563424884,+4.7385019688,+5.16917781505,+0,+0,+2.15419933044,+1.29256251922,+0,+6.42989946524,+0,+3.42984337723,+0,+0,+4.28686395968,+4.71514922471,+6.00124898986,+5.14444111952,+0,+2.57239749887
2010-08-16 11:05:00 UTC,+5.6024645493,+3.01704723517,+4.74072217196,+5.17159979248,+0,+0,+2.15520871189,+1.29316817479,+0,+6.42461808424,+0,+3.42702604719,+0,+0,+4.28334279113,+4.71127637826,+5.99631967878,+5.14021547318,+0,+2.57028448338
2010-08-16 11:05:30 UTC,+5.60350585099,+3.01760801483,+4.74160331622,+5.17256101601,+0,+1.72459122686,+2.15560931065,+1.29340854464,+0,+6.41914528273,+0,+3.42410660448,+0,+0,+4.27969399989,+4.70726316296,+5.99121170772,+5.13583667062,+0,+2.56809488272
2010-08-16 11:06:00 UTC,+5.60644313116,+3.01918984935,+4.74408882794,+5.17527241353,+6.90053642218,+1.72549530202,+2.15673931053,+1.29408657444,+0,+6.42334068469,+0,+3.42634462384,+0,+0,+4.28249113146,+4.71033965883,+5.99512743383,+5.13919342252,+0,+2.56977341152
2010-08-16 11:06:30 UTC,+5.61066986667,+3.02146610344,+4.74766547025,+5.1791741047,+6.90573888025,+1.7267962628,+2.15836537618,+1.29506225681,+0,+6.41396318686,+0,+3.42134223735,+2.56588238936,+0,+4.27623902608,+4.70346312279,+5.98637506312,+5.13169046232,+0,+2.56602073699
2010-08-16 11:07:00 UTC,+5.60990291434,+3.02105307112,+4.74701647905,+5.17846613252,+6.90479488049,+1.72656020003,+0,+1.29488521667,+0,+6.42206191507,+0,+3.4256624696,+2.56912233618,+0,+4.28163547404,+4.70940193475,+5.99393391016,+0,+0,+2.56926093654
2010-08-16 11:07:30 UTC,+5.60837042774,+3.02022777016,+4.74571969661,+5.17705149718,+6.90290862637,+1.72608851096,+0,+0,+0,+6.42214390916,+0,+3.42570620901,+2.56915513843,+0,+4.28169014054,+4.70946206116,+5.99401043832,+0,+4.28142390911,+2.56929374135
2010-08-16 11:08:00 UTC,+5.61420938803,+3.02337226713,+4.75066059537,+5.18244142985,+6.91009548382,+1.7278857036,+0,+0,+0,+6.41417611987,+0,+3.42145582555,+2.56596757453,+4.70376629319,+4.27637791483,+4.70361926695,+5.9865738015,+0,+4.27611210078,+2.5661059288
2010-08-16 11:08:30 UTC,+5.613546369,+3.02301520676,+4.75009955201,+5.18182939829,+6.9092794099,+1.72768163081,+0,+0,+0,+6.40918648828,+5.12740077705,+3.41879412755,+2.5639714412,+4.70010719042,+4.27305126449,+4.69996036131,+5.98191270246,+0,+4.27278571186,+0
2010-08-16 11:09:00 UTC,+5.61298465411,+0,+4.74962423171,+5.18130670236,+6.90858802573,+0,+2.15925589707,+0,+5.6126739101,+6.4098097899,+5.12789942218,+3.41912662519,+2.56422079692,+4.70056428322,+4.27346682754,+4.70041742948,+0,+0,+4.27320124225,+0
2010-08-16 11:09:30 UTC,+5.61065142688,+0,+4.74764986659,+5.1791529084,+6.90571618372,+0,+2.15835828221,+1.29505800024,+5.61034084315,+6.40765178998,+5.12617300896,+3.4179754492,+2.56335747556,+4.69898173282,+4.27202806178,+4.69883496436,+0,+0,+4.27176258955,+0
2010-08-16 11:10:00 UTC,+5.60779443476,+0,+4.74523229425,+5.1765156289,+6.90219966805,+0,+2.15725916998,+1.29439850385,+5.60748404729,+6.41578369096,+5.13267857987,+0,+2.56661069341,+4.70494519142,+4.27744970278,+4.70479810169,+0,+0,+4.2771838045,+0
2010-08-16 11:10:30 UTC,+5.6055670985,+0,+4.7433475335,+5.17445958251,+6.89945816135,+0,+2.15640229234,+1.29388435462,+5.60525686405,+6.41681344943,+5.13350239301,+0,+2.56702265476,+4.70570035581,+4.27813625579,+4.70555322541,+0,+0,+4.27787030352,+0
2010-08-16 11:11:00 UTC,+5.60583066374,+0,+4.74357056109,+5.17470287868,+6.89978256944,+0,+2.15650368843,+1.29394519495,+5.60552041117,+0,+5.13763639643,+0,+2.56908993114,+4.70948987068,+4.2815814695,+4.70934253638,+0,+0,+4.2813152466,+2.56922852899
2010-08-16 11:11:30 UTC,+5.60354736491,+0,+4.74163491562,+5.17259517345,+6.89697218145,+1.72460400456,+2.15562528145,+1.29341812754,+5.60323726923,+0,+5.13865591418,+0,+2.56959975776,+4.71042111539,+4.28243111963,+4.71027704694,+0,+0,+4.28216482999,+2.56973839535
2010-08-16 11:12:00 UTC,+5.59980915817,+0,+4.73847166856,+5.16914444777,+6.89236664205,+1.7234534095,+2.15418715738,+1.29255521507,+5.59949931935,+0,+5.14181682264,+0,+2.57117889872,+4.71331861959,+4.28506537122,+4.71317439953,+0,+5.14307461329,+4.2847988747,+2.57131918274
2010-08-16 11:12:30 UTC,+5.59530492115,+0,+4.73466021143,+5.16498660217,+6.8868226292,+1.72206703529,+2.15245433398,+1.29151547519,+5.59499018716,+0,+5.14183499225,+3.42841889197,+2.57118798474,+4.7133352751,+4.28508051351,+4.71319105416,+0,+5.14230183503,+4.28481401578,+2.57132826949
2010-08-16 11:13:00 UTC,+5.59613397434,+3.01363863135,+0,+5.16575617956,+6.88784877288,+1.7223236399,+2.15277506301,+1.29170792109,+5.59582381941,+0,+5.14334856873,+3.42942814771,+2.57194487259,+4.71472272248,+4.28634190441,+4.71457842898,+0,+5.14381559212,+4.28607530765,+2.57208521722
2010-08-16 11:13:30 UTC,+5.59503539494,+3.01304700522,+0,+5.16474208303,+6.88649659081,+1.72198550388,+0,+1.29145432903,+5.59472531574,+0,+5.14580513974,+3.43106619411,+2.57317331979,+4.71697458292,+4.28838917223,+4.71683017167,+0,+5.14627245632,+4.28812241468,+2.57331376163
2010-08-16 11:14:00 UTC,+5.59307558111,+3.01199157211,+0,+0,+6.88408436176,+1.72138228518,+0,+0,+5.59276563702,+0,+5.14124602505,+3.42802616745,+2.57089346237,+4.7127953876,+4.28458967746,+4.71265119491,+5.99806541731,+5.14171279751,+4.28432321829,+2.5710337238
2010-08-16 11:14:30 UTC,+5.59151790493,+3.01115270518,+0,+0,+6.88216710222,+1.72090284196,+0,+0,+5.59120806823,+0,+5.14113176138,+3.42794997621,+2.57083632301,+4.71269064574,+4.28449445191,+4.71254645853,+5.99793211032,+5.14159852021,+4.28422800021,+2.57097657992
2010-08-16 11:15:00 UTC,+5.59559241385,+3.01334698076,+0,+0,+6.88718219532,+0,+0,+0,+5.59528229625,+0,+5.14137236093,+3.42811040846,+2.57095663862,+4.71291119568,+4.2846949638,+4.71276699694,+5.99821280849,+5.14183914847,+4.28442849636,+2.57109690505
2010-08-16 11:15:30 UTC,+0,+3.01374156496,+0,+0,+6.88808403122,+0,+2.15284767923,+0,+5.59601494171,+6.43055213753,+5.14449713812,+3.43019401606,+2.57251923289,+4.71577557948,+4.28729910416,+4.71563123092,+6.00185836496,+5.1449642986,+4.28703243222,+2.57265962298
2010-08-16 11:16:00 UTC,+0,+3.01311056428,+0,+0,+6.88664185727,+0,+2.15239691716,+1.29148157271,+5.59484332925,+6.43500590192,+5.14806018244,+3.43256986091,+2.57430098952,+4.71904170877,+4.29026848946,+4.7188971895,+6.00601523067,+5.14852776804,+4.29000158438,+2.57444152055
2010-08-16 11:16:30 UTC,+0,+3.01322764058,+0,+0,+6.88690943921,+0,+2.15248055186,+1.29153175579,+5.59506071102,+6.43941585487,+5.15158817731,+3.43492233463,+2.5760652191,+4.72227570931,+4.2932086651,+4.72213102111,+6.01013120548,+5.15205618378,+4.29294152919,+0
2010-08-16 11:17:00 UTC,+0,+3.0127014009,+0,+0,+6.8857067001,+1.72178797835,+2.15210462693,+1.29130619069,+5.59408361381,+6.43883895218,+5.1511266509,+3.43461458796,+2.57583442554,+4.72185264275,+0,+4.721703325,+6.00959276052,+5.15159460233,+4.29255693052,+0
2010-08-16 11:17:30 UTC,+0,+3.01467672926,+4.73699682209,+5.16753556599,+6.89022138173,+1.72291695088,+2.15351572382,+1.29215288688,+5.597751311,+6.44008539322,+5.15212381293,+3.43527949749,+2.57633307216,+4.72276670942,+0,+4.72261734211,+6.01075611078,+5.1525918833,+4.29338788448,+0
2010-08-16 11:18:00 UTC,+0,+3.01633885909,+4.73960849985,+5.17038459526,+6.89402023724,+1.72386691893,+2.15470308398,+1.29286533498,+5.60083747593,+6.43737433383,+5.14995494542,+3.4338332925,+2.57524849569,+0,+0,+4.72062931815,+6.00822577718,+5.15042275707,+0,+0
2010-08-16 11:18:30 UTC,+0,+3.01689303877,+4.74047927344,+5.17133450551,+6.89528683418,+1.7241836529,+2.15509896813,+1.29310244977,+5.60186645087,+6.43848371121,+5.1508424555,+3.43442508591,+2.57569230913,+0,+0,+4.72144282626,+6.00926120077,+5.15131037302,+0,+2.57583295017
2010-08-16 11:19:00 UTC,+5.60169046643,+3.01663101021,+4.74006755221,+5.1708853667,+0,+1.72403389398,+2.15491178523,+1.29299013506,+5.60137992853,+6.43403254594,+5.14728149048,+3.43205062765,+2.57391159232,+0,+0,+4.71817878006,+6.00510676094,+5.14774898321,+0,+2.57405209255
2010-08-16 11:19:30 UTC,+5.59863936839,+3.01498787979,+4.73748572791,+5.16806890399,+0,+1.72309478479,+2.15373799751,+1.29228583125,+5.59832904078,+6.425380079,+5.14035945322,+3.42743499965,+2.57045011813,+0,+0,+0,+5.9970310883,+5.14082611992,+0,+2.57059034449
2010-08-16 11:20:00 UTC,+5.60060729115,+3.01604767982,+4.73915097457,+5.16988548969,+0,+1.72370049932,+2.15449507697,+1.29274009904,+5.60029682788,+6.4206332226,+0,+3.42490280555,+2.56855110806,+0,+0,+0,+5.99260066876,+5.13702814643,+0,+2.56869118404
2010-08-16 11:20:30 UTC,+5.60434747308,+3.01806190767,+4.74231589829,+5.17333804442,+0,+1.72485170422,+0,+1.2936034683,+5.60403675207,+6.41463493461,+0,+3.42170303955,+2.56615145486,+0,+0,+0,+5.98700224102,+5.13222889891,+0,+2.56629134076
2010-08-16 11:21:00 UTC,+5.60362681326,+0,+4.74170607947,+5.17267280473,+0,+0,+0,+0,+5.60331614191,+6.41743830665,+0,+3.42319848874,+0,+0,+4.27855593474,+0,+5.98961873357,+5.13447188502,+0,+2.56741293643
2010-08-16 11:21:30 UTC,+5.60488780576,+0,+4.74277312517,+5.17383682447,+0,+0,+0,+0,+0,+6.41637270206,+0,+3.42263004562,+0,+0,+4.27784548166,+0,+5.98862416473,+5.13361929168,+0,+2.56698660076
2010-08-16 11:22:00 UTC,+5.60391427893,+0,+4.74194933153,+5.17293816374,+0,+0,+0,+0,+0,+6.4152658064,+0,+3.42203957595,+0,+4.70456548171,+4.27710749927,+0,+5.98759105738,+5.13273366127,+4.27684162786,+2.56654374503
2010-08-16 11:22:30 UTC,+5.60036920437,+0,+4.73894950669,+5.16966571224,+6.89306168876,+0,+2.15440348261,+0,+0,+6.41567230264,+0,+3.42225641995,+0,+4.70486358218,+4.27737851583,+0,+5.98797045561,+5.13305890006,+4.27711262314,+2.5667063793
2010-08-16 11:23:00 UTC,+5.60001568232,+0,+4.73865035807,+5.16933937673,+6.89262655758,+1.72351840579,+2.15426747919,+1.29260353433,+0,+6.41358158248,+0,+3.42114113246,+0,+4.70333037075,+4.27598460426,+0,+5.98601910786,+5.13138610879,+4.2757188211,+2.56586990714
2010-08-16 11:23:30 UTC,+5.60360801558,+0,+4.74169017296,+5.17265545263,+6.89704816644,+1.72462410378,+2.15564948543,+1.29343277477,+0,+6.41164915911,+0,+0,+0,+4.7019132449,+4.27469623132,+0,+5.98421550445,+5.12983997123,+4.2744305494,+2.5650967676
2010-08-16 11:24:00 UTC,+5.60427928132,+0,+4.74225819476,+5.17327509673,+6.89787439115,+1.72483071523,+2.15590772802,+1.29358772719,+0,+6.41109681349,+5.12893273585,+0,+2.56473600702,+4.70150818705,+4.27432797499,+0,+5.98369997951,+5.12939803791,+4.274062322,+2.56487578073
2010-08-16 11:24:30 UTC,+5.60480275314,+0,+4.74270115407,+5.17375831257,+6.89851870432,+1.72499183663,+2.15610911283,+1.29370856342,+0,+6.41061613999,+5.1285481935,+0,+2.5645437105,+4.70115568931,+4.27400750341,+4.70100749612,+5.98325134885,+5.12901344959,+4.27374187562,+0
2010-08-16 11:25:00 UTC,+5.60296432496,+3.0173170307,+4.7411454851,+5.17206126306,+6.89625588246,+1.7244259798,+2.15540185128,+1.29328418771,+0,+6.41012953806,+5.12815890839,+0,+2.5643490423,+4.70079884403,+4.27368307928,+4.70065067027,+5.98279718497,+5.12862411796,+4.273417477,+0
2010-08-16 11:25:30 UTC,+5.60705284299,+3.01951885052,+4.74460516911,+5.17583536616,+6.90128821823,+1.72568440034,+2.15697474467,+1.2942279655,+5.60674193557,+6.41033588287,+5.12832398576,+0,+2.56443159188,+4.7009501652,+4.2738206522,+4.7008019832,+5.98298977434,+5.1287892151,+4.27355503908,+0
2010-08-16 11:26:00 UTC,+5.60699219933,+3.01948619166,+4.74455385274,+5.17577938611,+6.90121357524,+1.72566573461,+2.15695141447,+1.29421396677,+5.60668129607,+6.40421782653,+5.1234294958,+0,+2.56198402444,+4.69646354182,+4.26974166079,+4.69631560427,+5.97727956222,+5.12389414018,+4.26947636832,+0
2010-08-16 11:26:30 UTC,+5.60741555032,+3.01971418199,+4.74491209028,+5.17617018059,+6.90173465507,+0,+2.15711428178,+1.29431169148,+5.60710461789,+6.40632110062,+5.12511213049,+3.4172680531,+2.56282545264,+4.69800595957,+4.27114394223,+4.69785793796,+5.97924262705,+5.12557697598,+4.27087853953,+0
2010-08-16 11:27:00 UTC,+5.60547619495,+3.01866976662,+4.74327101723,+5.1743799654,+6.89934760742,+0,+0,+1.29386401814,+5.60516539615,+6.41146616326,+5.12922821836,+3.42001266931,+2.56488376772,+4.70177904648,+4.27457422549,+4.70163081935,+5.98404470754,+5.12969355571,+4.27430855316,+2.56502355315
2010-08-16 11:27:30 UTC,+5.60749361829,+3.0197562245,+4.74497815101,+5.17624224498,+6.90183074471,+0,+0,+1.29432971238,+5.60718268049,+6.41385484277,+5.13113917951,+3.42128690225,+2.56583937417,+4.70353076381,+4.27616679062,+4.70338244131,+0,+5.13160474517,+4.27590099313,+2.56597923533
2010-08-16 11:28:00 UTC,+5.60516570876,+3.0185025582,+4.74300828534,+5.1740933562,+6.89896544677,+0,+0,+0,+5.60485493136,+6.41563732564,+5.1325651789,+3.42223776158,+2.56655246776,+4.7048379321,+4.27735519618,+4.70468953848,+0,+5.13303091486,+4.27708930532,+2.56669238542
2010-08-16 11:28:30 UTC,+5.60368675729,+3.01770608752,+4.74175680382,+5.17272813895,+6.89714508535,+1.72464833999,+0,+0,+5.60337608181,+6.4165669109,+5.13330885395,+3.42273364569,+2.56692435428,+4.70551963536,+4.27797496335,+4.70537120464,+0,+5.13377467877,+4.27770902377,+2.56706430142
2010-08-16 11:29:00 UTC,+5.59903308764,+3.01519991234,+4.73781889122,+5.16843234547,+6.89141713486,+1.72321596916,+2.1540907572,+0,+5.59872273288,+6.42037622423,+5.1363563326,+3.4247657107,+2.56844829426,+4.70831316211,+4.28051468435,+4.70816457946,+0,+5.13682252134,+4.28024854525,+2.56858836211
2010-08-16 11:29:30 UTC,+5.59659820369,+3.01388863623,+4.73575850426,+5.16618470879,+6.88842016773,+1.72246652685,+2.15295274117,+0,+5.59628801676,+6.4221557635,+5.1377799771,+3.42571499974,+2.56916021023,+4.70961817174,+4.28170112738,+4.70946951815,+0,+5.13824633581,+4.28143489508,+2.56930033446
2010-08-16 11:30:00 UTC,+5.59652102374,+3.01384707194,+4.73569319496,+5.16611346412,+6.8883251711,+1.72244277133,+2.15292304927,+1.29179684066,+5.59621084213,+6.42654419594,+5.14129075533,+3.42805599368,+2.57091583045,+4.71283639043,+4.28462695497,+4.71268756198,+0,+5.14175753313,+4.28436049288,+2.57105609365
2010-08-16 11:30:30 UTC,+5.59383308645,+3.0123995171,+4.73341867547,+5.16363223437,+6.8850167342,+1.7216154407,+2.15188897302,+1.29117636743,+5.59352309013,+6.43581189495,+5.14870498279,+3.432999815,+2.57462343212,+4.71963277672,+4.29080585596,+4.71948357936,+0,+5.1491726453,+4.2905389087,+2.57476398863
2010-08-16 11:31:00 UTC,+5.59524018936,+3.01315729468,+4.73460935912,+5.16493112836,+6.8867486612,+1.72204853835,+2.15243029952,+1.29150117771,+5.59493009605,+0,+5.14592055629,+3.43114315411,+2.57323103567,+4.7170803816,+4.28848535858,+4.71693132271,+0,+5.14638788666,+4.28821859348,+2.57337148208
2010-08-16 11:31:30 UTC,+5.59353032718,+3.01223646989,+4.73316248204,+0,+6.88464408415,+1.72152225323,+2.15177249849,+1.29110647962,+5.59322035175,+0,+5.14246153773,+3.42883667374,+2.57150129873,+4.71390960939,+4.28560266669,+4.71376072264,+0,+5.14292845529,+4.28533612796,+2.57164160827
2010-08-16 11:32:00 UTC,+5.59428590988,+3.01264337946,+4.73380185245,+0,+6.88557409011,+1.72175481697,+2.15206317869,+1.29128089546,+5.59397588235,+0,+5.14316544722,+3.42930604199,+2.57185329981,+0,+4.28618929384,+4.71440593903,+0,+5.1436324488,+4.28592270904,+2.57199363721
2010-08-16 11:32:30 UTC,+5.59732271092,+3.01427881049,+4.73637157876,+0,+6.88931192455,+0,+2.1532314663,+1.29198189907,+5.59701247405,+0,+5.14434024668,+3.43008940051,+2.57244077683,+0,+4.28716835328,+4.71548278184,+6.00167532581,+5.14480738841,+4.28690169162,+0
2010-08-16 11:33:00 UTC,+0,+3.01601065658,+4.73909280055,+0,+6.89327011901,+0,+2.15446862901,+1.29272422956,+5.60022808487,+0,+5.14319012491,+3.42932249712,+2.57186564028,+0,+4.28620985984,+4.71442855905,+6.00033352329,+5.14365712944,+0,+0
2010-08-16 11:33:30 UTC,+0,+0,+4.74004199788,+0,+6.89465078838,+0,+2.15490016735,+1.29298316403,+5.60134973148,+0,+5.14348100802,+3.42951645853,+2.57201110097,+0,+4.28645227726,+4.71469518787,+6.00067288535,+5.14394804725,+0,+0
2010-08-16 11:34:00 UTC,+0,+0,+4.74253524565,+0,+6.89827737972,+0,+0,+1.29366330475,+5.60429595025,+0,+5.13802554436,+3.42587874447,+2.56928301002,+0,+4.28190577928,+4.70969460961,+5.99430820723,+5.13849193237,+0,+0
2010-08-16 11:34:30 UTC,+0,+0,+4.74443372543,+0,+6.90103884224,+1.72562203966,+0,+1.29418119686,+5.60653934415,+0,+5.13497876685,+3.42384714707,+2.56775942069,+0,+4.27936664263,+4.70690187742,+5.99075364987,+5.13544479111,+0,+0
2010-08-16 11:35:00 UTC,+0,+0,+4.74283531821,+5.17390466967,+6.89871385482,+1.7250406373,+0,+0,+5.60465053974,+0,+5.13744826617,+3.42549381427,+2.56899433295,+0,+4.28142468471,+4.70916546581,+5.99363471912,+5.13791458532,+0,+2.56913444405
2010-08-16 11:35:30 UTC,+0,+0,+4.74369404851,+5.17484144213,+0,+1.72535299064,+0,+0,+5.60566528338,+6.42005730085,+0,+3.42459558214,+2.56832070694,+0,+4.2803020538,+4.7079307125,+5.99206313933,+5.13656734983,+0,+2.56846076469
2010-08-16 11:36:00 UTC,+0,+0,+4.74292836796,+5.17400617586,+0,+1.72507448309,+2.15621241222,+0,+5.60476049465,+6.42378214288,+0,+3.42658258613,+2.5698108536,+4.71081086289,+4.28278545662,+4.71066214448,+5.99553967445,+5.13954760658,+0,+2.56995102934
2010-08-16 11:36:30 UTC,+0,+0,+4.74373784662,+5.17488922064,+0,+1.7253689217,+2.15658042953,+0,+5.60571703868,+6.42698121839,+0,+3.42828912177,+2.57109066404,+4.71315687704,+4.28491832378,+4.71300803118,+5.99852549189,+5.14210719603,+0,+2.57123094108
2010-08-16 11:37:00 UTC,+5.60417278374,+0,+4.74216807702,+5.17317678902,+0,+1.72479793592,+2.15586675733,+1.29356314368,+5.60386207477,+6.42656382201,+0,+0,+2.57092368202,+4.71285078305,+4.28464003997,+4.7127019538,+5.99813592016,+5.14177323607,+4.28437357682,+2.57106394586
2010-08-16 11:37:30 UTC,+5.602902303,+3.01728362954,+4.74109300242,+5.17200401071,+0,+1.72440688981,+2.1553779908,+1.29326987078,+5.60259168158,+6.42416829123,+0,+0,+2.56996533473,+4.71109404142,+4.283042907,+4.71094530761,+5.99590008122,+5.13985656503,+4.2827765693,+2.5701055227
2010-08-16 11:38:00 UTC,+5.60382207349,+3.01777896036,+0,+5.17285304907,+0,+0,+2.15573183564,+1.29348218709,+0,+6.42462045607,+0,+0,+0,+4.71142563257,+4.28334437143,+4.71127688075,+5.99632210367,+5.14021834336,+4.28307801008,+2.57028642839
2010-08-16 11:38:30 UTC,+5.60064192944,+3.01606633384,+0,+5.16991746424,+0,+0,+2.15450840265,+1.2927480948,+0,+6.43151302173,+0,+0,+0,+4.71648023553,+4.28793973874,+4.71633120921,+6.0027551943,+5.14573310479,+4.28767301648,+2.57304406122
2010-08-16 11:39:00 UTC,+5.60323773181,+3.0174642705,+0,+5.17231364439,+6.89659240416,+0,+2.15550703359,+1.29334729989,+0,+6.42641116569,+0,+0,+0,+4.71273883386,+4.28453826191,+4.7125900107,+5.99799344027,+5.14165109527,+4.28427180677,+2.57100286987
2010-08-16 11:39:30 UTC,+5.6028915809,+3.0172778553,+0,+5.17199411316,+6.89616634573,+0,+2.15537386592,+1.29326739575,+0,+6.42306904266,+5.13851060714,+0,+0,+4.71028791705,+0,+4.71013922706,+5.9948741112,+5.13897705305,+4.28204374289,+2.56966572648
2010-08-16 11:40:00 UTC,+5.60163989144,+3.01660377372,+0,+5.17083868103,+6.89462570882,+1.72401832734,+2.15489232857,+1.29297846055,+0,+6.42330586954,+5.13870007038,+3.42632851975,+0,+4.71046159198,+0,+4.71031289256,+5.99509515063,+5.1391665389,+4.28220162619,+2.56976047806
2010-08-16 11:40:30 UTC,+5.60146960834,+3.01651206989,+0,+5.17068149303,+6.89441611655,+1.72396591524,+2.15482681895,+1.29293915304,+0,+6.42249078767,+5.1380479989,+3.4258937172,+0,+4.70986385879,+0,+0,+5.99433440407,+5.13851438959,+4.28165824271,+0
2010-08-16 11:41:00 UTC,+5.60073873472,+3.0161184671,+0,+5.170006825,+6.89351652369,+1.72374095683,+0,+1.29277044096,+0,+6.42667248665,+5.14139338885,+3.42812442995,+0,+4.71293047131,+0,+0,+5.99823734095,+5.14186017893,+4.28444601932,+0
2010-08-16 11:41:30 UTC,+5.60169801174,+3.01663507367,+0,+5.17089233177,+6.89469724596,+1.7240362164,+0,+1.29299187681,+0,+6.42057476736,+5.13651516856,+3.42487162282,+2.56852772268,+4.70845876199,+0,+0,+5.99254611028,+5.13698137624,+4.28038090625,+0
2010-08-16 11:42:00 UTC,+5.60257887296,+3.01710945038,+0,+5.17170545307,+6.89578145043,+1.72430734005,+0,+0,+5.60226827382,+6.41963767637,+5.13576548888,+3.42437173489,+2.56815283349,+4.70777155448,+0,+0,+5.99167148803,+5.13623160706,+4.27975618403,+0
2010-08-16 11:42:30 UTC,+5.60069921594,+3.01609718476,+4.73922876088,+5.16997034529,+6.89346788217,+1.7237287932,+0,+0,+5.60038874635,+6.4246079594,+5.13974175186,+3.42702311509,+2.57014122675,+4.71141646824,+0,+0,+5.99631044005,+5.14020834477,+4.28306967903,+0
2010-08-16 11:43:00 UTC,+5.59939716695,+3.01539598267,+4.73812697336,+5.16876842637,+6.89186526041,+1.72332803054,+2.15402953016,+0,+5.59908678709,+6.42509430593,+5.14013083267,+3.42728255501,+2.5703357928,+4.71177312623,+0,+0,+5.99676436555,+5.14059747207,+4.28339390741,+2.57047601011
