$state_name=Hawaii
$city_name=Oahu
$lat_deg=21
$lat_min=28
$long_deg=-157
$long_min=59
$timezone_offset=-8
temperature,humidity,wind_speed,solar_dir,solar_diff,solar_global
08:17:8:10:27,77,0.74,4.6,42.19106132,10.43839527,71.33045889
08:17:8:10:30,77,0.74,4.6,41.91393167,10.4206508,70.46144422
08:17:8:10:33,77,0.74,4.6,41.50209268,10.31158268,69.78390264
08:17:8:10:36,77,0.74,4.6,41.16141737,10.3338794,68.97193042
08:17:8:10:39,77,0.74,4.6,41.29770608,10.43198497,69.05721538
08:17:8:10:42,77,0.74,4.6,41.57019057,10.25769894,70.05675876
08:17:8:10:45,77,0.74,4.6,41.63810267,10.37531414,69.94555386
08:17:8:10:48,77,0.74,4.6,41.57000477,10.38116703,69.78009362
08:17:8:10:51,77,0.74,4.6,41.57000477,10.31251171,69.93356938
08:17:8:10:54,77,0.74,4.6,41.50181397,10.33898906,69.72202925
08:17:8:10:57,77,0.74,4.6,41.16123157,10.22406805,69.21700854
08:17:8:11:0,77,0.74,4.6,40.61171032,10.36658126,67.39610974
08:17:8:11:3,77,0.74,4.6,40.06794906,10.30312851,66.32568137
08:17:8:11:6,77,0.74,4.6,39.99985117,10.26095054,66.26798861
08:17:8:11:9,77,0.74,4.6,40.54482016,10.36546642,67.2495088
08:17:8:11:12,77,0.74,4.6,41.15797996,10.25147444,68.86992293
08:17:8:11:15,77,0.74,4.6,41.36236656,10.26828988,69.28780062
08:17:8:11:18,77,0.74,4.6,41.29426866,10.27414277,69.1229907
08:17:8:11:21,77,0.74,4.6,40.88549546,10.2472938,68.27199922
08:17:8:11:24,77,0.74,4.6,40.20423777,10.22295322,66.80794085
08:17:8:11:27,77,0.74,4.6,39.38669137,10.12772764,65.19848927
08:17:8:11:30,77,0.74,4.6,38.76925803,10.22750546,63.34544604
08:17:8:11:33,77,0.74,4.6,38.56784432,10.20353649,62.95144441
08:17:8:11:36,77,0.74,4.6,38.84032882,10.17371463,63.62248278
08:17:8:11:39,77,0.74,4.6,39.11290622,10.23307964,64.09563776
08:17:8:11:42,77,0.74,4.6,39.11290622,10.15076759,64.27837796
08:17:8:11:45,77,0.74,4.6,38.97661752,10.12791345,64.02651793
08:17:8:11:48,77,0.74,4.6,38.29526692,10.17157786,62.41753087
08:17:8:11:51,77,0.74,4.6,37.75020502,10.10059997,61.36512569
08:17:8:11:54,77,0.74,4.6,37.54581842,10.09716256,60.91928419
08:17:8:11:57,77,0.74,4.6,38.02268952,10.30415044,61.51832273
08:17:8:12:0,77,0.74,4.6,39.31311219,10.03742593,64.71483626
08:17:8:12:3,77,0.74,4.6,40.67637081,10.18922943,67.39295104
08:17:8:12:6,77,0.74,4.6,41.76630881,10.06185942,70.08388643
08:17:8:12:9,77,0.74,4.6,42.4474736,10.12679861,71.44584441
08:17:8:12:12,77,0.74,4.6,42.6517673,10.04755235,72.07284676
08:17:8:12:15,77,0.74,4.6,42.788056,10.00834729,72.46062388
08:17:8:12:18,77,0.74,4.6,42.71940068,9.99357571,72.34170804
08:17:8:12:21,77,0.74,4.6,42.58320489,10.00528149,72.01468948
08:17:8:12:24,77,0.74,4.6,42.24262249,10.03454593,71.19714308
08:17:8:12:27,77,0.74,4.6,41.83394219,9.877539863,70.64083992
08:17:8:12:30,77,0.74,4.6,41.28460675,9.931051991,69.0330606
08:17:8:12:33,77,0.74,4.6,40.9455108,9.843537365,68.47898711
08:17:8:12:36,77,0.74,4.6,40.7411242,9.881534692,67.94535227
08:17:8:12:39,77,0.74,4.6,40.6730263,9.846231552,67.87325955
08:17:8:12:42,77,0.74,4.6,40.6049284,9.845116716,67.72563668
08:17:8:12:45,77,0.74,4.6,40.7411242,9.8198471,68.08126936
08:17:8:12:48,77,0.74,4.6,41.0817066,9.783893639,68.91024283
08:17:8:12:51,77,0.74,4.6,41.6265827,9.80591165,70.06158971
08:17:8:12:54,77,0.74,4.6,41.89906719,9.727687324,70.83361364
08:17:8:12:57,77,0.74,4.6,42.17145879,9.669994561,71.56048671
08:17:8:13:0,77,0.74,4.6,42.16699945,9.697400946,71.20773402
08:17:8:13:3,77,0.74,4.6,41.89702333,9.590469593,70.85024328
08:17:8:13:6,77,0.74,4.6,41.76082753,9.574676083,70.58612005
08:17:8:13:9,77,0.74,4.6,41.76082753,9.595300549,70.54096919
08:17:8:13:12,77,0.74,4.6,41.89702333,9.494407891,71.06085438
08:17:8:13:15,77,0.74,4.6,42.10131703,9.490598868,71.51728682
08:17:8:13:18,77,0.74,4.6,42.44189942,9.488833711,72.26812886
08:17:8:13:21,77,0.74,4.6,42.37380152,9.371218513,72.37663957
08:17:8:13:24,77,0.74,4.6,42.16941492,9.429933209,71.79980484
08:17:8:13:27,77,0.74,4.6,42.03321913,9.359326929,71.655991
08:17:8:13:30,77,0.74,4.6,42.09695058,9.312318011,71.61604271
08:17:8:13:33,77,0.74,4.6,42.36859896,9.357468869,72.11084409
08:17:8:13:36,77,0.74,4.6,42.43669686,9.241888247,72.51209214
08:17:8:13:39,77,0.74,4.6,42.43669686,9.193866686,72.61697963
08:17:8:13:42,77,0.74,4.6,42.50479475,9.194879329,72.76358056
08:17:8:13:45,77,0.74,4.6,42.50479475,9.20173557,72.74853028
08:17:8:13:48,77,0.74,4.6,42.50479475,9.133145285,72.89838282
08:17:8:13:51,77,0.74,4.6,42.57233524,9.106602898,73.10388425
08:17:8:13:54,77,0.74,4.6,42.57233524,9.051734386,73.22372912
08:17:8:13:57,77,0.74,4.6,42.50423734,9.112465077,72.94232594
08:17:8:14:0,77,0.74,4.6,42.43168009,8.994840589,72.75503349
08:17:8:14:3,77,0.74,4.6,42.43130848,8.967406333,72.81393399
08:17:8:14:6,77,0.74,4.6,42.36330349,8.980115464,72.63816151
08:17:8:14:9,77,0.74,4.6,42.36330349,8.897812696,72.8172785
08:17:8:14:12,77,0.74,4.6,42.29520559,8.896800053,72.67132788
08:17:8:14:15,77,0.74,4.6,42.29520559,8.862509556,72.74592899
08:17:8:14:18,77,0.74,4.6,42.29520559,8.841922251,72.79070824
08:17:8:14:21,77,0.74,4.6,42.29520559,8.821353527,72.83548749
08:17:8:14:24,77,0.74,4.6,42.29520559,8.759619483,72.96982522
08:17:8:14:27,77,0.74,4.6,42.29520559,8.752753952,72.9846897
08:17:8:14:30,77,0.74,4.6,42.29074624,8.711597923,72.7803031
08:17:8:14:33,77,0.74,4.6,42.28758754,8.677307425,72.84784358
08:17:8:14:36,77,0.74,4.6,42.28758754,8.649863879,72.9073015
08:17:8:14:39,77,0.74,4.6,42.28758754,8.588139126,73.04108182
08:17:8:14:42,77,0.74,4.6,42.21958254,8.57340471,72.92541759
08:17:8:14:45,77,0.74,4.6,42.21958254,8.477380169,73.13361321
08:17:8:14:48,77,0.74,4.6,42.15148465,8.517514265,72.89903314
08:17:8:14:51,77,0.74,4.6,42.15148465,8.476367527,72.98822002
08:17:8:14:54,77,0.74,4.6,42.21958254,8.504814425,73.07415529
08:17:8:14:57,77,0.74,4.6,42.15148465,8.462645754,73.01794898
08:17:8:15:0,77,0.74,4.6,42.1471182,8.394055469,72.87264869
08:17:8:15:3,77,0.74,4.6,42.14841885,8.332321425,73.00884448
08:17:8:15:6,77,0.74,4.6,42.08041385,8.262718498,73.01218899
08:17:8:15:9,77,0.74,4.6,42.01231595,8.289140111,72.808174
08:17:8:15:12,77,0.74,4.6,42.01231595,8.289140111,72.808174
08:17:8:15:15,77,0.74,4.6,42.01231595,8.24112784,72.91185375
08:17:8:15:18,77,0.74,4.6,42.01231595,8.206828053,72.98589744
08:17:8:15:21,77,0.74,4.6,42.07976353,8.111713961,73.33688498
08:17:8:15:24,77,0.74,4.6,42.01166563,8.062689048,73.29572895
08:17:8:15:27,77,0.74,4.6,42.01166563,8.103845077,73.20691368
08:17:8:15:30,77,0.74,4.6,41.86961694,8.190969511,72.43154524
08:17:8:15:33,77,0.74,4.6,41.86682985,8.060654473,72.7059807
08:17:8:15:36,77,0.74,4.6,41.86682985,8.09494497,72.63221572
08:17:8:15:39,77,0.74,4.6,41.86682985,8.060654473,72.7059807
08:17:8:15:42,77,0.74,4.6,41.86682985,8.005776671,72.82396751
08:17:8:15:45,77,0.74,4.6,41.86682985,7.964620642,72.91250407
08:17:8:15:48,77,0.74,4.6,41.79873195,8.011610979,72.66501048
08:17:8:15:51,77,0.74,4.6,41.73072696,7.852830462,72.86010678
08:17:8:15:54,77,0.74,4.6,41.73072696,7.907698973,72.74211997
08:17:8:15:57,77,0.74,4.6,41.66262906,7.796940017,72.83400104
08:17:8:16:0,77,0.74,4.6,41.65835552,7.831230514,72.47195805
08:17:8:16:3,77,0.74,4.6,41.65324586,7.824374273,72.47558126
08:17:8:16:6,77,0.74,4.6,41.65324586,7.776352712,72.57842488
08:17:8:16:9,77,0.74,4.6,41.58514796,7.747896523,72.49360445
08:17:8:16:12,77,0.74,4.6,41.58514796,7.747896523,72.49360445
08:17:8:16:15,77,0.74,4.6,41.58514796,7.789043262,72.4054395
08:17:8:16:18,77,0.74,4.6,41.65324586,7.694040654,72.75475478
08:17:8:16:21,77,0.74,4.6,41.58514796,7.699884253,72.59654097
08:17:8:16:24,77,0.74,4.6,41.58514796,7.761609006,72.4642471
08:17:8:16:27,77,0.74,4.6,41.65324586,7.598025404,72.96053492
08:17:8:16:30,77,0.74,4.6,41.58096732,7.727318509,72.25168503
08:17:8:16:33,77,0.74,4.6,41.57920217,7.795908794,72.10164669
08:17:8:16:36,77,0.74,4.6,41.17098638,8.166972666,70.43849718
08:17:8:16:39,77,0.74,4.6,40.8988735,8.128510824,69.93979388
08:17:8:16:42,77,0.74,4.6,41.57920217,7.775330779,72.14558981
08:17:8:16:45,77,0.74,4.6,41.57920217,7.603850422,72.51153472
08:17:8:16:48,77,0.74,4.6,41.57920217,7.473526093,72.78968631
08:17:8:16:51,77,0.74,4.6,41.57920217,7.514682122,72.70189297
08:17:8:16:54,77,0.74,4.6,41.64664974,7.481320655,72.91696342
08:17:8:16:57,77,0.74,4.6,41.51054685,7.48613303,72.61632931
08:17:8:17:0,77,0.74,4.6,41.43836122,7.347911947,72.48069093
08:17:8:17:3,77,0.74,4.6,41.57242025,7.42542092,72.60090741
08:17:8:17:6,77,0.74,4.6,41.50441525,7.321508914,72.67718077
08:17:8:17:9,77,0.74,4.6,41.50441525,7.390099199,72.53132306
08:17:8:17:12,77,0.74,4.6,41.57242025,7.411708437,72.63007895
08:17:8:17:15,77,0.74,4.6,41.50441525,7.287218417,72.75010963
08:17:8:17:18,77,0.74,4.6,41.43631735,7.299908967,72.57851779
08:17:8:17:21,77,0.74,4.6,41.43631735,7.265609179,72.65144664
08:17:8:17:24,77,0.74,4.6,41.50441525,7.218618842,72.89596734
08:17:8:17:27,77,0.74,4.6,41.50441525,7.246062388,72.83762425
08:17:8:17:30,77,0.74,4.6,41.43222962,7.238174923,72.42597106
08:17:8:17:33,77,0.74,4.6,41.43250833,7.231309392,72.44120715
08:17:8:17:36,77,0.74,4.6,41.50051332,7.218618842,72.61214867
08:17:8:17:39,77,0.74,4.6,41.43250833,7.135284851,72.64457182
08:17:8:17:42,77,0.74,4.6,41.50051332,7.218618842,72.61214867
08:17:8:17:45,77,0.74,4.6,41.43250833,7.121563078,72.67365046
08:17:8:17:48,77,0.74,4.6,41.50051332,7.204906359,72.64122731
08:17:8:17:51,77,0.74,4.6,41.50051332,7.143172316,72.77194183
08:17:8:17:54,77,0.74,4.6,41.50051332,7.16375033,72.72837033
08:17:8:17:57,77,0.74,4.6,41.56851832,7.157925312,72.88481898
08:17:8:18:0,77,0.74,4.6,41.49642559,7.047147775,72.69195235
08:17:8:18:3,77,0.74,4.6,41.56675316,7.068757013,72.79488887
08:17:8:18:6,77,0.74,4.6,41.49874817,7.108881818,72.56671911
08:17:8:18:9,77,0.74,4.6,41.49874817,7.088303804,72.61010481
08:17:8:18:12,77,0.74,4.6,41.56675316,7.164781553,72.59226743
08:17:8:18:15,77,0.74,4.6,41.49874817,7.054004016,72.68247624
08:17:8:18:18,77,0.74,4.6,41.63485106,7.076635187,72.92179437
08:17:8:18:21,77,0.74,4.6,41.56675316,7.041313466,72.85276744
08:17:8:18:24,77,0.74,4.6,41.49874817,7.060869548,72.66807628
08:17:8:18:27,77,0.74,4.6,41.49819075,6.999051892,72.79721145
08:17:8:18:30,77,0.74,4.6,41.49410302,7.040207921,72.42940847
08:17:8:18:33,77,0.74,4.6,41.63039172,7.021683062,72.75494058
08:17:8:18:36,77,0.74,4.6,41.56238672,7.137263685,72.36902152
08:17:8:18:39,77,0.74,4.6,41.63039172,7.035404836,72.72614065
08:17:8:18:42,77,0.74,4.6,41.56238672,7.034373612,72.58529971
08:17:8:18:45,77,0.74,4.6,41.63039172,7.028548594,72.74054062
08:17:8:18:48,77,0.74,4.6,41.56238672,7.027517371,72.59969967
08:17:8:18:51,77,0.74,4.6,41.63039172,7.062839091,72.66844789
08:17:8:18:54,77,0.74,4.6,41.63039172,7.090273347,72.61075513
08:17:8:18:57,77,0.74,4.6,41.63039172,6.973670792,72.85592615
08:17:8:19:0,77,0.74,4.6,41.69430898,7.029561237,72.60109322
08:17:8:19:3,77,0.74,4.6,41.69393737,7.029561237,72.60034999
08:17:8:19:6,77,0.74,4.6,41.82994736,7.004170847,72.93833111
08:17:8:19:9,77,0.74,4.6,41.69393737,6.947258469,72.77268506
08:17:8:19:12,77,0.74,4.6,41.69393737,7.022704995,72.61474996
08:17:8:19:15,77,0.74,4.6,41.76194237,6.907124373,72.99918257
08:17:8:19:18,77,0.74,4.6,41.76194237,7.023726928,72.75494058
08:17:8:19:21,77,0.74,4.6,41.76194237,6.872824586,73.07099659
08:17:8:19:24,77,0.74,4.6,41.76194237,6.982570899,72.84115457
08:17:8:19:27,77,0.74,4.6,41.82994736,6.894424533,73.16817313
08:17:8:19:30,77,0.74,4.6,41.89386463,6.86801221,73.08613978
08:17:8:19:33,77,0.74,4.6,41.89284269,6.895446466,73.02677476
08:17:8:19:36,77,0.74,4.6,42.02885269,6.911193525,73.27770577
08:17:8:19:39,77,0.74,4.6,42.09685768,6.939640423,73.36020363
08:17:8:19:42,77,0.74,4.6,41.89284269,6.943458736,72.92662533
08:17:8:19:45,77,0.74,4.6,41.68892061,6.851224638,72.6934388
08:17:8:19:48,77,0.74,4.6,41.28098354,6.927367937,71.68339738
08:17:8:19:51,77,0.74,4.6,40.87304646,6.777097334,71.14567482
08:17:8:19:54,77,0.74,4.6,40.3290994,6.905842312,69.74200339
08:17:8:19:57,77,0.74,4.6,40.39654698,6.858824103,69.980857
08:17:8:20:0,77,0.74,4.6,40.73248422,6.966972486,70.19611326
08:17:8:20:3,77,0.74,4.6,41.07204469,6.835022355,71.17633281
08:17:8:20:6,77,0.74,4.6,41.54789385,6.801094179,72.23617023
08:17:8:20:9,77,0.74,4.6,41.95573802,6.903250318,72.87171966
08:17:8:20:12,77,0.74,4.6,42.02374302,6.890541188,73.03950247
08:17:8:20:15,77,0.74,4.6,42.15975301,6.858275976,73.38918937
08:17:8:20:18,77,0.74,4.6,42.09174802,6.884697589,73.19297823
08:17:8:20:21,77,0.74,4.6,42.15975301,6.87885399,73.34645399
08:17:8:20:24,77,0.74,4.6,42.15975301,6.926866261,73.24658326
08:17:8:20:27,77,0.74,4.6,42.15975301,6.913144488,73.27510448
08:17:8:20:30,77,0.74,4.6,42.08766028,6.973865888,72.73087871
08:17:8:20:33,77,0.74,4.6,42.15464335,6.871997749,73.0805656
08:17:8:20:36,77,0.74,4.6,42.29056044,6.956316512,73.18749695
08:17:8:20:39,77,0.74,4.6,42.29056044,6.901448,73.30111732
08:17:8:20:42,77,0.74,4.6,42.29056044,6.983760058,73.13064032
08:17:8:20:45,77,0.74,4.6,42.29056044,6.94946027,73.20171111
08:17:8:20:48,77,0.74,4.6,42.35856543,6.998475893,73.24091618
08:17:8:20:51,77,0.74,4.6,42.42647753,6.992623004,73.39383452
08:17:8:20:54,77,0.74,4.6,42.49448252,7.048494868,73.41891833
08:17:8:20:57,77,0.74,4.6,42.56248752,6.891748927,73.88436236
08:17:8:21:0,77,0.74,4.6,42.55830688,7.070076235,73.23757167
08:17:8:21:3,77,0.74,4.6,42.69078656,7.051495635,73.54926123
08:17:8:21:6,77,0.74,4.6,42.55486947,7.049498221,73.27296771
08:17:8:21:9,77,0.74,4.6,42.75879156,6.990764944,73.81487091
08:17:8:21:12,77,0.74,4.6,42.69078656,7.092651664,73.46434789
08:17:8:21:15,77,0.74,4.6,42.75879156,7.045633456,73.70162215
08:17:8:21:18,77,0.74,4.6,42.89470865,7.157367894,73.75151107
08:17:8:21:21,77,0.74,4.6,42.96262074,7.055471884,74.10203408
08:17:8:21:24,77,0.74,4.6,42.96262074,7.172074439,73.86141531
08:17:8:21:27,77,0.74,4.6,43.16654282,7.181894286,74.26192015
08:17:8:21:30,77,0.74,4.6,43.02598058,7.241584463,73.57982632
08:17:8:21:33,77,0.74,4.6,43.15929639,7.133816983,74.07555673
08:17:8:21:36,77,0.74,4.6,43.22720848,7.251404311,73.97345633
08:17:8:21:39,77,0.74,4.6,43.43103766,7.343517635,74.20320545
08:17:8:21:42,77,0.74,4.6,43.43103766,7.329795862,74.23144796
08:17:8:21:45,77,0.74,4.6,43.56695475,7.270031362,74.63371795
08:17:8:21:48,77,0.74,4.6,43.70287184,7.354294383,74.73990608
08:17:8:21:51,77,0.74,4.6,43.90670102,7.172027987,75.53376222
08:17:8:21:54,77,0.74,4.6,42.47980385,7.459952965,72.00790756
08:17:8:21:57,77,0.74,4.6,38.74240906,7.065849149,65.13327137
08:17:8:22:0,77,0.74,4.6,37.58344414,7.238527955,62.16910825
08:17:8:22:3,77,0.74,4.6,41.18668699,7.783534114,68.43457947
08:17:8:22:6,77,0.74,4.6,44.04029554,7.331718954,75.20655785
08:17:8:22:9,77,0.74,4.6,44.58377809,7.408029478,76.16373746
08:17:8:22:12,77,0.74,4.6,43.76846136,7.609043699,74.08168833
08:17:8:22:15,77,0.74,4.6,42.47766708,7.34335041,71.9813373
08:17:8:22:18,77,0.74,4.6,41.45842827,7.527038221,69.51699233
08:17:8:22:21,77,0.74,4.6,42.06991581,7.543073279,70.73690162
08:17:8:22:24,77,0.74,4.6,42.54557917,7.577549582,71.640662
08:17:8:22:27,77,0.74,4.6,41.45842827,7.376145169,69.82608061
08:17:8:22:30,77,0.74,4.6,39.75598079,7.77506136,65.28358842
08:17:8:22:33,77,0.74,4.6,39.62034241,7.759174947,65.03925353
08:17:8:22:36,77,0.74,4.6,40.9113225,7.710791065,67.77338882
08:17:8:22:39,77,0.74,4.6,43.15325769,7.963728773,71.83362153
08:17:8:22:42,77,0.74,4.6,44.51196407,7.715714924,75.11346905
08:17:8:22:45,77,0.74,4.6,44.71579325,7.725451158,75.50951453
08:17:8:22:48,77,0.74,4.6,42.81360433,8.027367328,71.01031515
08:17:8:22:51,77,0.74,4.6,41.52281004,8.131632365,68.16246659
08:17:8:22:54,77,0.74,4.6,42.94952142,7.892174882,71.56364542
08:17:8:22:57,77,0.74,4.6,44.24022279,7.924486546,74.13259917
08:17:8:23:0,77,0.74,4.6,43.62474042,8.169508918,72.11613956
08:17:8:23:3,77,0.74,4.6,42.67183435,8.141898146,70.23401768
08:17:8:23:6,77,0.74,4.6,42.94348272,8.084149641,70.90412702
08:17:8:23:9,77,0.74,4.6,44.09826701,8.292846941,72.82833395
08:17:8:23:12,77,0.74,4.6,44.09826701,8.169388144,73.07945076
08:17:8:23:15,77,0.74,4.6,43.48687237,8.277220656,71.61669303
08:17:8:23:18,77,0.74,4.6,43.28313609,8.329134852,71.09662203
08:17:8:23:21,77,0.74,4.6,43.41896027,8.337969928,71.35498528
08:17:8:23:24,77,0.74,4.6,43.55487736,8.353642664,71.59941307
08:17:8:23:27,77,0.74,4.6,44.03026201,8.531923521,72.20393289
08:17:8:23:30,77,0.74,4.6,44.50165184,8.435806077,73.0959875
08:17:8:23:33,77,0.74,4.6,44.90875278,8.52385954,73.74268528
08:17:8:23:36,77,0.74,4.6,44.7050165,8.596435364,73.182666
08:17:8:23:39,77,0.74,4.6,44.63710441,8.636625202,72.96350782
08:17:8:23:42,77,0.74,4.6,44.90875278,8.667887061,73.45078405
08:17:8:23:45,77,0.74,4.6,45.04457697,8.731525616,73.59701338
08:17:8:23:48,77,0.74,4.6,45.18040115,8.767720625,73.7989845
08:17:8:23:51,77,0.74,4.6,45.24831325,8.912705047,73.64281456
08:17:8:23:54,77,0.74,4.6,45.11248906,8.766773014,73.66325322
08:17:8:23:57,77,0.74,4.6,45.18040115,8.946047934,73.43759183
08:17:8:24:0,77,0.74,4.6,45.10830843,8.821641526,73.28207221
08:17:8:24:3,77,0.74,4.6,45.03788795,8.937287181,72.90627957
08:17:8:24:6,77,0.74,4.6,44.76623958,9.022627876,72.18535229
08:17:8:24:9,77,0.74,4.6,44.83415167,9.119609318,72.1266376
08:17:8:24:12,77,0.74,4.6,45.37735551,9.086071335,73.29145541
08:17:8:24:15,77,0.74,4.6,45.44526761,9.087018946,73.42662927
08:17:8:24:18,77,0.74,4.6,44.96997586,9.183247873,72.2724024
08:17:8:24:21,77,0.74,4.6,44.15512365,9.048269104,70.89938897
08:17:8:24:24,77,0.74,4.6,43.81556318,9.173734606,69.96032544
08:17:8:24:27,77,0.74,4.6,44.29094783,9.276541066,70.71265394
08:17:8:24:30,77,0.74,4.6,44.96588813,9.238125675,71.89791041
08:17:8:24:33,77,0.74,4.6,45.23614295,9.310459951,72.29637138
08:17:8:24:36,77,0.74,4.6,45.30405505,9.414232602,72.22399994
08:17:8:24:39,77,0.74,4.6,45.23614295,9.35161598,72.2135019
08:17:8:24:42,77,0.74,4.6,45.03249958,9.328204424,71.85080859
08:17:8:24:45,77,0.74,4.6,44.55720783,9.24601314,71.05964664
08:17:8:24:48,77,0.74,4.6,43.74244852,9.433277717,69.04309412
08:17:8:24:51,77,0.74,4.6,43.40298096,9.414697117,68.39732537
08:17:8:24:54,77,0.74,4.6,43.0635134,9.41664808,67.71030768
08:17:8:24:57,77,0.74,4.6,42.65604084,9.431233851,66.86098846
08:17:8:25:0,77,0.74,4.6,42.65213891,9.403827466,66.67267408
08:17:8:25:3,77,0.74,4.6,42.11144345,9.128305039,66.1408044
08:17:8:25:6,77,0.74,4.6,40.00635438,9.480193732,61.21397251
08:17:8:25:9,77,0.74,4.6,38.51228833,9.39435136,58.39009292
08:17:8:25:12,77,0.74,4.6,38.51228833,9.339445687,58.50009007
08:17:8:25:15,77,0.74,4.6,37.76525531,9.27203527,57.13711016
08:17:8:25:18,77,0.74,4.6,37.22186566,9.379301074,55.83247333
08:17:8:25:21,77,0.74,4.6,37.96899159,9.584152189,56.91990294
08:17:8:25:24,77,0.74,4.6,38.91976089,9.401040376,59.19379677
08:17:8:25:27,77,0.74,4.6,39.25932135,9.578020591,59.5197934
08:17:8:25:30,77,0.74,4.6,40.34229162,9.403177145,61.82425231
08:17:8:25:33,77,0.74,4.6,41.83570735,9.556374192,64.50246
08:17:8:25:36,77,0.74,4.6,41.3604156,9.652064282,63.36142535
08:17:8:25:39,77,0.74,4.6,40.81730466,9.828951594,61.92254369
08:17:8:25:42,77,0.74,4.6,41.22468432,9.636270772,63.12164271
08:17:8:25:45,77,0.74,4.6,41.83570735,9.837591573,63.94048975
08:17:8:25:48,77,0.74,4.6,41.97153153,9.812136151,64.26267735
08:17:8:25:51,77,0.74,4.6,41.63206397,9.999056987,63.21073669
08:17:8:25:54,77,0.74,4.6,41.83570735,9.851248314,63.91308337
08:17:8:25:57,77,0.74,4.6,43.39731388,10.27888082,66.17898754
08:17:8:26:0,77,0.74,4.6,45.42984571,9.957993861,70.63433671
08:17:8:26:3,77,0.74,4.6,46.5135592,10.32969876,72.05212939
08:17:8:26:6,77,0.74,4.6,47.2596632,10.20948228,73.7773381
08:17:8:26:9,77,0.74,4.6,47.87050042,10.47156165,74.47178802
08:17:8:26:12,77,0.74,4.6,48.27769427,10.42910497,75.36728004
08:17:8:26:15,77,0.74,4.6,48.48133765,10.51411122,75.60325366
08:17:8:26:18,77,0.74,4.6,48.54915684,10.46022748,75.8459163
08:17:8:26:21,77,0.74,4.6,48.54915684,10.77572607,75.21761331
08:17:8:26:24,77,0.74,4.6,48.48133765,10.67186051,75.28914862
08:17:8:26:27,77,0.74,4.6,48.34560636,10.72490813,74.91326308
08:17:8:26:30,77,0.74,4.6,48.34133283,10.84150139,74.41307333
08:17:8:26:33,77,0.74,4.6,47.99656979,10.92613602,73.56115282
08:17:8:26:36,77,0.74,4.6,48.20012027,10.84651815,74.12293726
08:17:8:26:39,77,0.74,4.6,48.60722121,11.05777958,74.51155051
08:17:8:26:42,77,0.74,4.6,48.60722121,11.00296681,74.62043282
08:17:8:26:45,77,0.74,4.6,48.53930912,11.28325516,73.92960612
08:17:8:26:48,77,0.74,4.6,48.26793946,11.2658823,73.42551444
08:17:8:26:51,77,0.74,4.6,48.13220817,11.35311821,72.98292455
08:17:8:26:54,77,0.74,4.6,48.26793946,11.31382024,73.33019596
08:17:8:26:57,77,0.74,4.6,48.60722121,11.50362107,73.62692814
08:17:8:27:0,77,0.74,4.6,48.73858605,11.45057346,73.73692529
08:17:8:27:3,77,0.74,4.6,48.80640524,11.56122093,73.65229066
08:17:8:27:6,77,0.74,4.6,49.00995572,11.62569561,73.92728354
08:17:8:27:9,77,0.74,4.6,49.00995572,11.7491637,73.68313446
08:17:8:27:12,77,0.74,4.6,49.00995572,11.65997682,73.85946435
08:17:8:27:15,77,0.74,4.6,49.07786781,11.78437394,73.74770204
08:17:8:27:18,77,0.74,4.6,48.87431734,11.78846167,73.33707078
08:17:8:27:21,77,0.74,4.6,49.07786781,11.88721756,73.54424447
08:17:8:27:24,77,0.74,4.6,49.07786781,11.91462394,73.48998912
08:17:8:27:27,77,0.74,4.6,49.145687,11.99786503,73.45960984
08:17:8:27:30,77,0.74,4.6,49.07350137,12.00381082,73.0527876
08:17:8:27:33,77,0.74,4.6,49.14503668,12.04589588,73.11075907
08:17:8:27:36,77,0.74,4.6,49.14503668,12.03214624,73.13779385
08:17:8:27:39,77,0.74,4.6,49.21248426,12.09476286,73.14745576
08:17:8:27:42,77,0.74,4.6,49.21248426,11.93013875,73.47187304
08:17:8:27:45,77,0.74,4.6,49.28030345,12.16425431,73.14420415
08:17:8:27:48,77,0.74,4.6,49.21248426,12.17707492,72.98524712
08:17:8:27:51,77,0.74,4.6,49.34812264,12.13768405,73.33019596
08:17:8:27:54,77,0.74,4.6,49.34812264,12.17884008,73.24909164
08:17:8:27:57,77,0.74,4.6,49.41603473,12.19351875,73.35397913
08:17:8:28:0,77,0.74,4.6,49.41176119,12.11120669,73.25568775
08:17:8:28:3,77,0.74,4.6,49.27686604,12.08881707,73.03485732
08:17:8:28:6,77,0.74,4.6,49.34468523,12.11715248,73.11243133
08:17:8:28:9,77,0.74,4.6,49.41250442,12.11120669,73.25736001
08:17:8:28:12,77,0.74,4.6,49.5482357,12.11984667,73.50671166
08:17:8:28:15,77,0.74,4.6,49.48032361,12.03669849,73.53690514
08:17:8:28:18,77,0.74,4.6,49.48032361,12.07097969,73.46955046
08:17:8:28:21,77,0.74,4.6,49.48032361,12.03669849,73.53690514
08:17:8:28:24,77,0.74,4.6,49.5482357,12.03753461,73.66836288
08:17:8:28:27,77,0.74,4.6,49.5482357,12.05128426,73.64142101
08:17:8:28:30,77,0.74,4.6,49.54396216,12.04440944,73.39522806
08:17:8:28:33,77,0.74,4.6,49.54182539,11.95522256,73.56561216
08:17:8:28:36,77,0.74,4.6,49.54182539,11.97584702,73.52529226
08:17:8:28:39,77,0.74,4.6,49.54182539,11.91415943,73.64615906
08:17:8:28:42,77,0.74,4.6,49.60964458,12.01793208,73.57573859
