# file...... Output/houses_noController.csv
# date...... Fri Feb  9 15:44:51 2018
# user...... admsuser
# host...... (null)
# group..... class=house AND groupid=noController
# trigger... (none)
# interval.. 30
# limit..... 0
# property.. timestamp,sum(total_load)
2010-08-16 04:35:00 UTC,+209.94889688
2010-08-16 04:35:30 UTC,+196.040401946
2010-08-16 04:36:00 UTC,+196.774614072
2010-08-16 04:36:30 UTC,+195.314852015
2010-08-16 04:37:00 UTC,+189.821616734
2010-08-16 04:37:30 UTC,+189.816594873
2010-08-16 04:38:00 UTC,+186.518622775
2010-08-16 04:38:30 UTC,+189.444293637
2010-08-16 04:39:00 UTC,+187.249801943
2010-08-16 04:39:30 UTC,+185.052995908
2010-08-16 04:40:00 UTC,+201.525155844
2010-08-16 04:40:30 UTC,+198.972233443
2010-08-16 04:41:00 UTC,+212.883534756
2010-08-16 04:41:30 UTC,+212.883534756
2010-08-16 04:42:00 UTC,+208.493345751
2010-08-16 04:42:30 UTC,+211.045328375
2010-08-16 04:43:00 UTC,+202.260186226
2010-08-16 04:43:30 UTC,+205.186506798
2010-08-16 04:44:00 UTC,+207.383306406
2010-08-16 04:44:30 UTC,+201.893017623
2010-08-16 04:45:00 UTC,+200.427087628
2010-08-16 04:45:30 UTC,+209.577285479
2010-08-16 04:46:00 UTC,+208.486014244
2010-08-16 04:46:30 UTC,+209.585197115
2010-08-16 04:47:00 UTC,+220.565775276
2010-08-16 04:47:30 UTC,+208.485188166
2010-08-16 04:48:00 UTC,+202.261765932
2010-08-16 04:48:30 UTC,+204.090760828
2010-08-16 04:49:00 UTC,+209.210262951
2010-08-16 04:49:30 UTC,+193.476006535
2010-08-16 04:50:00 UTC,+201.158826895
2010-08-16 04:50:30 UTC,+193.836216259
2010-08-16 04:51:00 UTC,+192.734716689
2010-08-16 04:51:30 UTC,+191.275910327
2010-08-16 04:52:00 UTC,+194.935068042
2010-08-16 04:52:30 UTC,+198.595378219
2010-08-16 04:53:00 UTC,+202.991081327
2010-08-16 04:53:30 UTC,+204.454322723
2010-08-16 04:54:00 UTC,+207.748760602
2010-08-16 04:54:30 UTC,+210.675437625
2010-08-16 04:55:00 UTC,+205.91908466
2010-08-16 04:55:30 UTC,+202.619648665
2010-08-16 04:56:00 UTC,+211.0363877
2010-08-16 04:56:30 UTC,+215.420682137
2010-08-16 04:57:00 UTC,+220.175409645
2010-08-16 04:57:30 UTC,+212.124337093
2010-08-16 04:58:00 UTC,+212.499858453
2010-08-16 04:58:30 UTC,+200.425365892
2010-08-16 04:59:00 UTC,+207.009791391
2010-08-16 04:59:30 UTC,+211.401182271
2010-08-16 05:00:00 UTC,+205.257957528
2010-08-16 05:00:30 UTC,+206.496260461
2010-08-16 05:01:00 UTC,+208.966515972
2010-08-16 05:01:30 UTC,+207.300338039
2010-08-16 05:02:00 UTC,+211.182327846
2010-08-16 05:02:30 UTC,+219.402446898
2010-08-16 05:03:00 UTC,+226.390495512
2010-08-16 05:03:30 UTC,+217.45666111
2010-08-16 05:04:00 UTC,+223.607844274
2010-08-16 05:04:30 UTC,+231.000045656
2010-08-16 05:05:00 UTC,+217.503289975
2010-08-16 05:05:30 UTC,+213.204629407
2010-08-16 05:06:00 UTC,+211.659097886
2010-08-16 05:06:30 UTC,+211.87545211
2010-08-16 05:07:00 UTC,+221.216495638
2010-08-16 05:07:30 UTC,+226.245451405
2010-08-16 05:08:00 UTC,+213.764389295
2010-08-16 05:08:30 UTC,+217.78238151
2010-08-16 05:09:00 UTC,+222.313858461
2010-08-16 05:09:30 UTC,+220.1040681
2010-08-16 05:10:00 UTC,+224.916459592
2010-08-16 05:10:30 UTC,+213.521876517
2010-08-16 05:11:00 UTC,+210.063140766
2010-08-16 05:11:30 UTC,+209.59743602
2010-08-16 05:12:00 UTC,+222.789631866
2010-08-16 05:12:30 UTC,+214.141204898
2010-08-16 05:13:00 UTC,+211.333078328
2010-08-16 05:13:30 UTC,+216.135310395
2010-08-16 05:14:00 UTC,+209.329865154
2010-08-16 05:14:30 UTC,+215.065344352
2010-08-16 05:15:00 UTC,+210.68126469
2010-08-16 05:15:30 UTC,+204.746919839
2010-08-16 05:16:00 UTC,+213.823455051
2010-08-16 05:16:30 UTC,+211.594470355
2010-08-16 05:17:00 UTC,+218.158639854
2010-08-16 05:17:30 UTC,+223.017106453
2010-08-16 05:18:00 UTC,+219.434935686
2010-08-16 05:18:30 UTC,+210.430635689
2010-08-16 05:19:00 UTC,+209.421199346
2010-08-16 05:19:30 UTC,+216.605366632
2010-08-16 05:20:00 UTC,+211.0407434
2010-08-16 05:20:30 UTC,+209.576197746
2010-08-16 05:21:00 UTC,+207.028054039
2010-08-16 05:21:30 UTC,+205.202722915
2010-08-16 05:22:00 UTC,+203.368847717
2010-08-16 05:22:30 UTC,+204.830387332
2010-08-16 05:23:00 UTC,+204.092337858
2010-08-16 05:23:30 UTC,+200.428262757
2010-08-16 05:24:00 UTC,+207.363876745
2010-08-16 05:24:30 UTC,+211.73798909
2010-08-16 05:25:00 UTC,+217.576739892
2010-08-16 05:25:30 UTC,+221.229223986
2010-08-16 05:26:00 UTC,+211.73999907
2010-08-16 05:26:30 UTC,+203.343788709
2010-08-16 05:27:00 UTC,+194.585280603
2010-08-16 05:27:30 UTC,+194.584344046
2010-08-16 05:28:00 UTC,+194.219401918
2010-08-16 05:28:30 UTC,+192.025885905
2010-08-16 05:29:00 UTC,+193.121186239
2010-08-16 05:29:30 UTC,+195.309031204
2010-08-16 05:30:00 UTC,+205.158445363
2010-08-16 05:30:30 UTC,+201.147633234
2010-08-16 05:31:00 UTC,+201.146020358
2010-08-16 05:31:30 UTC,+201.139416162
2010-08-16 05:32:00 UTC,+198.585032574
2010-08-16 05:32:30 UTC,+202.228646356
2010-08-16 05:33:00 UTC,+202.960062563
2010-08-16 05:33:30 UTC,+201.86627542
2010-08-16 05:34:00 UTC,+197.49032824
2010-08-16 05:34:30 UTC,+201.865554942
2010-08-16 05:35:00 UTC,+204.412754735
2010-08-16 05:35:30 UTC,+201.488123646
2010-08-16 05:36:00 UTC,+211.695631485
2010-08-16 05:36:30 UTC,+211.32638631
2010-08-16 05:37:00 UTC,+215.330217558
2010-08-16 05:37:30 UTC,+212.052369435
2010-08-16 05:38:00 UTC,+223.708775224
2010-08-16 05:38:30 UTC,+226.986593
2010-08-16 05:39:00 UTC,+226.982770496
2010-08-16 05:39:30 UTC,+213.869425971
2010-08-16 05:40:00 UTC,+204.034834411
2010-08-16 05:40:30 UTC,+190.193974062
2010-08-16 05:41:00 UTC,+195.654997497
2010-08-16 05:41:30 UTC,+194.556831711
2010-08-16 05:42:00 UTC,+194.555656842
2010-08-16 05:42:30 UTC,+198.923621413
2010-08-16 05:43:00 UTC,+198.922190433
2010-08-16 05:43:30 UTC,+191.276360857
2010-08-16 05:44:00 UTC,+191.275582999
2010-08-16 05:44:30 UTC,+193.818604269
2010-08-16 05:45:00 UTC,+193.818351465
2010-08-16 05:45:30 UTC,+199.273282234
2010-08-16 05:46:00 UTC,+201.452969411
2010-08-16 05:46:30 UTC,+209.092891889
2010-08-16 05:47:00 UTC,+208.730004407
2010-08-16 05:47:30 UTC,+209.819700337
2010-08-16 05:48:00 UTC,+209.817333049
2010-08-16 05:48:30 UTC,+205.817949768
2010-08-16 05:49:00 UTC,+196.72088025
2010-08-16 05:49:30 UTC,+193.082602285
2010-08-16 05:50:00 UTC,+193.081563594
2010-08-16 05:50:30 UTC,+191.263727628
2010-08-16 05:51:00 UTC,+185.085530432
2010-08-16 05:51:30 UTC,+186.537591904
2010-08-16 05:52:00 UTC,+187.62485876
2010-08-16 05:52:30 UTC,+192.710471088
2010-08-16 05:53:00 UTC,+189.804607542
2010-08-16 05:53:30 UTC,+189.804107703
2010-08-16 05:54:00 UTC,+192.708501159
2010-08-16 05:54:30 UTC,+192.707496019
2010-08-16 05:55:00 UTC,+187.62279201
2010-08-16 05:55:30 UTC,+186.170817947
2010-08-16 05:56:00 UTC,+182.179618557
2010-08-16 05:56:30 UTC,+182.179618557
2010-08-16 05:57:00 UTC,+182.179618557
2010-08-16 05:57:30 UTC,+185.806587872
2010-08-16 05:58:00 UTC,+189.431557778
2010-08-16 05:58:30 UTC,+190.517394403
2010-08-16 05:59:00 UTC,+192.329107148
2010-08-16 05:59:30 UTC,+194.865623387
2010-08-16 06:00:00 UTC,+191.423001314
2010-08-16 06:00:30 UTC,+190.665357821
2010-08-16 06:01:00 UTC,+186.976703309
2010-08-16 06:01:30 UTC,+193.327048799
2010-08-16 06:02:00 UTC,+198.207155308
2010-08-16 06:02:30 UTC,+198.619755916
2010-08-16 06:03:00 UTC,+203.938078783
2010-08-16 06:03:30 UTC,+205.537536611
2010-08-16 06:04:00 UTC,+209.882001563
2010-08-16 06:04:30 UTC,+214.200075137
2010-08-16 06:05:00 UTC,+218.391851604
2010-08-16 06:05:30 UTC,+225.660055133
2010-08-16 06:06:00 UTC,+226.334327375
2010-08-16 06:06:30 UTC,+222.522971159
2010-08-16 06:07:00 UTC,+219.013934007
2010-08-16 06:07:30 UTC,+224.372759311
2010-08-16 06:08:00 UTC,+225.880795007
2010-08-16 06:08:30 UTC,+233.262469962
2010-08-16 06:09:00 UTC,+234.472768544
2010-08-16 06:09:30 UTC,+232.04384138
2010-08-16 06:10:00 UTC,+243.175909783
2010-08-16 06:10:30 UTC,+245.732225831
2010-08-16 06:11:00 UTC,+252.349416171
2010-08-16 06:11:30 UTC,+246.091598293
2010-08-16 06:12:00 UTC,+240.522349573
2010-08-16 06:12:30 UTC,+246.404717565
2010-08-16 06:13:00 UTC,+247.770543382
2010-08-16 06:13:30 UTC,+241.900232312
2010-08-16 06:14:00 UTC,+235.513549765
2010-08-16 06:14:30 UTC,+247.695525493
2010-08-16 06:15:00 UTC,+246.766117395
2010-08-16 06:15:30 UTC,+244.911240786
2010-08-16 06:16:00 UTC,+259.760904871
2010-08-16 06:16:30 UTC,+260.912282339
2010-08-16 06:17:00 UTC,+259.946460776
2010-08-16 06:17:30 UTC,+269.40139125
2010-08-16 06:18:00 UTC,+267.038381443
2010-08-16 06:18:30 UTC,+251.443087005
2010-08-16 06:19:00 UTC,+241.674721396
2010-08-16 06:19:30 UTC,+237.916750121
2010-08-16 06:20:00 UTC,+235.697977539
2010-08-16 06:20:30 UTC,+242.569414692
2010-08-16 06:21:00 UTC,+244.371507609
2010-08-16 06:21:30 UTC,+252.682671361
2010-08-16 06:22:00 UTC,+250.514744748
2010-08-16 06:22:30 UTC,+250.156358635
2010-08-16 06:23:00 UTC,+240.045236023
2010-08-16 06:23:30 UTC,+237.511264005
2010-08-16 06:24:00 UTC,+244.366426762
2010-08-16 06:24:30 UTC,+239.664062731
2010-08-16 06:25:00 UTC,+245.083667179
2010-08-16 06:25:30 UTC,+240.02183381
2010-08-16 06:26:00 UTC,+253.028360494
2010-08-16 06:26:30 UTC,+253.74963557
2010-08-16 06:27:00 UTC,+251.943034863
2010-08-16 06:27:30 UTC,+245.809752723
2010-08-16 06:28:00 UTC,+237.865218731
2010-08-16 06:28:30 UTC,+236.057815416
2010-08-16 06:29:00 UTC,+229.551051425
2010-08-16 06:29:30 UTC,+236.767381818
2010-08-16 06:30:00 UTC,+235.677584966
2010-08-16 06:30:30 UTC,+238.562251164
2010-08-16 06:31:00 UTC,+247.940106097
2010-08-16 06:31:30 UTC,+246.852256708
2010-08-16 06:32:00 UTC,+244.3282445
2010-08-16 06:32:30 UTC,+249.732569579
2010-08-16 06:33:00 UTC,+249.728732699
2010-08-16 06:33:30 UTC,+247.919589051
2010-08-16 06:34:00 UTC,+251.878442137
2010-08-16 06:34:30 UTC,+248.633480369
2010-08-16 06:35:00 UTC,+252.237025952
2010-08-16 06:35:30 UTC,+262.327821279
2010-08-16 06:36:00 UTC,+268.100129907
2010-08-16 06:36:30 UTC,+271.346604895
2010-08-16 06:37:00 UTC,+270.620040629
2010-08-16 06:37:30 UTC,+277.467668253
2010-08-16 06:38:00 UTC,+273.860858357
2010-08-16 06:38:30 UTC,+284.312243729
2010-08-16 06:39:00 UTC,+274.211229536
2010-08-16 06:39:30 UTC,+264.108401772
2010-08-16 06:40:00 UTC,+261.214456967
2010-08-16 06:40:30 UTC,+269.856610821
2010-08-16 06:41:00 UTC,+270.227615325
2010-08-16 06:41:30 UTC,+270.955158045
2010-08-16 06:42:00 UTC,+269.876137853
2010-08-16 06:42:30 UTC,+268.804192154
2010-08-16 06:43:00 UTC,+261.592147926
2010-08-16 06:43:30 UTC,+255.095788623
2010-08-16 06:44:00 UTC,+259.778760627
2010-08-16 06:44:30 UTC,+254.002729843
2010-08-16 06:45:00 UTC,+260.835402016
2010-08-16 06:45:30 UTC,+258.309124941
2010-08-16 06:46:00 UTC,+262.99276587
2010-08-16 06:46:30 UTC,+250.389559815
2010-08-16 06:47:00 UTC,+255.78280056
2010-08-16 06:47:30 UTC,+251.458115221
2010-08-16 06:48:00 UTC,+259.739926135
2010-08-16 06:48:30 UTC,+259.380545274
2010-08-16 06:49:00 UTC,+271.981813584
2010-08-16 06:49:30 UTC,+279.178020351
2010-08-16 06:50:00 UTC,+279.897021675
2010-08-16 06:50:30 UTC,+279.533282222
2010-08-16 06:51:00 UTC,+278.822887779
2010-08-16 06:51:30 UTC,+265.506897043
2010-08-16 06:52:00 UTC,+261.178742202
2010-08-16 06:52:30 UTC,+252.172776981
2010-08-16 06:53:00 UTC,+267.64482111
2010-08-16 06:53:30 UTC,+265.474176628
2010-08-16 06:54:00 UTC,+269.083253103
2010-08-16 06:54:30 UTC,+282.049038677
2010-08-16 06:55:00 UTC,+287.808686768
2010-08-16 06:55:30 UTC,+279.533200438
2010-08-16 06:56:00 UTC,+304.728563131
2010-08-16 06:56:30 UTC,+297.895338554
2010-08-16 06:57:00 UTC,+275.222370949
2010-08-16 06:57:30 UTC,+261.897345813
2010-08-16 06:58:00 UTC,+266.57590268
2010-08-16 06:58:30 UTC,+274.858403684
2010-08-16 06:59:00 UTC,+275.215823234
2010-08-16 06:59:30 UTC,+275.218321094
2010-08-16 07:00:00 UTC,+279.33944649
2010-08-16 07:00:30 UTC,+273.148530763
2010-08-16 07:01:00 UTC,+272.639948647
2010-08-16 07:01:30 UTC,+278.060129594
2010-08-16 07:02:00 UTC,+292.912287423
2010-08-16 07:02:30 UTC,+298.30535257
2010-08-16 07:03:00 UTC,+299.860961026
2010-08-16 07:03:30 UTC,+307.503334412
2010-08-16 07:04:00 UTC,+316.052041376
2010-08-16 07:04:30 UTC,+328.128182763
2010-08-16 07:05:00 UTC,+331.825712841
2010-08-16 07:05:30 UTC,+331.701792314
2010-08-16 07:06:00 UTC,+308.891707117
2010-08-16 07:06:30 UTC,+321.593614582
2010-08-16 07:07:00 UTC,+305.45971429
2010-08-16 07:07:30 UTC,+313.211811014
2010-08-16 07:08:00 UTC,+307.421403264
2010-08-16 07:08:30 UTC,+306.722633809
2010-08-16 07:09:00 UTC,+314.620507228
2010-08-16 07:09:30 UTC,+320.044387069
2010-08-16 07:10:00 UTC,+337.487854443
2010-08-16 07:10:30 UTC,+334.530645297
2010-08-16 07:11:00 UTC,+324.135554009
2010-08-16 07:11:30 UTC,+327.560089561
2010-08-16 07:12:00 UTC,+315.050256418
2010-08-16 07:12:30 UTC,+317.862507226
2010-08-16 07:13:00 UTC,+314.892196392
2010-08-16 07:13:30 UTC,+323.688608686
2010-08-16 07:14:00 UTC,+318.610880098
2010-08-16 07:14:30 UTC,+318.794841469
2010-08-16 07:15:00 UTC,+312.359804976
2010-08-16 07:15:30 UTC,+307.552317064
2010-08-16 07:16:00 UTC,+307.838644235
2010-08-16 07:16:30 UTC,+324.031242131
2010-08-16 07:17:00 UTC,+326.939696856
2010-08-16 07:17:30 UTC,+335.861480204
2010-08-16 07:18:00 UTC,+343.949878718
2010-08-16 07:18:30 UTC,+360.438724231
2010-08-16 07:19:00 UTC,+363.546017239
2010-08-16 07:19:30 UTC,+360.455568403
2010-08-16 07:20:00 UTC,+382.689932078
2010-08-16 07:20:30 UTC,+383.084267435
2010-08-16 07:21:00 UTC,+382.747511005
2010-08-16 07:21:30 UTC,+354.260733424
2010-08-16 07:22:00 UTC,+372.667059184
2010-08-16 07:22:30 UTC,+354.277851049
2010-08-16 07:23:00 UTC,+343.088021547
2010-08-16 07:23:30 UTC,+349.585181884
2010-08-16 07:24:00 UTC,+343.093147739
2010-08-16 07:24:30 UTC,+317.483235963
2010-08-16 07:25:00 UTC,+343.126268315
2010-08-16 07:25:30 UTC,+350.739886441
2010-08-16 07:26:00 UTC,+352.561161773
2010-08-16 07:26:30 UTC,+349.679539378
2010-08-16 07:27:00 UTC,+373.52383658
2010-08-16 07:27:30 UTC,+371.375614188
2010-08-16 07:28:00 UTC,+373.926563726
2010-08-16 07:28:30 UTC,+373.568231995
2010-08-16 07:29:00 UTC,+356.240155549
2010-08-16 07:29:30 UTC,+348.30816524
2010-08-16 07:30:00 UTC,+340.733044439
2010-08-16 07:30:30 UTC,+361.714384498
2010-08-16 07:31:00 UTC,+351.255824597
2010-08-16 07:31:30 UTC,+349.820136049
2010-08-16 07:32:00 UTC,+348.028791752
2010-08-16 07:32:30 UTC,+362.169087731
2010-08-16 07:33:00 UTC,+369.429296399
2010-08-16 07:33:30 UTC,+361.496815846
2010-08-16 07:34:00 UTC,+353.925591707
2010-08-16 07:34:30 UTC,+372.399930503
2010-08-16 07:35:00 UTC,+372.426791218
2010-08-16 07:35:30 UTC,+365.56069505
2010-08-16 07:36:00 UTC,+369.578859667
2010-08-16 07:36:30 UTC,+381.939587435
2010-08-16 07:37:00 UTC,+387.036483232
2010-08-16 07:37:30 UTC,+401.211104878
2010-08-16 07:38:00 UTC,+405.599555347
2010-08-16 07:38:30 UTC,+404.177604331
2010-08-16 07:39:00 UTC,+407.47603361
2010-08-16 07:39:30 UTC,+392.268884362
2010-08-16 07:40:00 UTC,+402.084856766
2010-08-16 07:40:30 UTC,+380.689671986
2010-08-16 07:41:00 UTC,+345.140786604
2010-08-16 07:41:30 UTC,+345.874906813
2010-08-16 07:42:00 UTC,+367.291810972
2010-08-16 07:42:30 UTC,+390.196844196
2010-08-16 07:43:00 UTC,+384.778192824
2010-08-16 07:43:30 UTC,+393.164542684
2010-08-16 07:44:00 UTC,+392.120613923
2010-08-16 07:44:30 UTC,+405.238214893
2010-08-16 07:45:00 UTC,+408.556006417
2010-08-16 07:45:30 UTC,+405.664628398
2010-08-16 07:46:00 UTC,+394.416184533
2010-08-16 07:46:30 UTC,+398.069249728
2010-08-16 07:47:00 UTC,+393.721503269
2010-08-16 07:47:30 UTC,+401.391215769
2010-08-16 07:48:00 UTC,+395.223267103
2010-08-16 07:48:30 UTC,+395.262102448
2010-08-16 07:49:00 UTC,+410.594169426
2010-08-16 07:49:30 UTC,+413.183495121
2010-08-16 07:50:00 UTC,+411.418335673
2010-08-16 07:50:30 UTC,+439.526796391
2010-08-16 07:51:00 UTC,+445.403604328
2010-08-16 07:51:30 UTC,+442.17128866
2010-08-16 07:52:00 UTC,+435.297889187
2010-08-16 07:52:30 UTC,+434.242301811
2010-08-16 07:53:00 UTC,+437.939153412
2010-08-16 07:53:30 UTC,+431.050840109
2010-08-16 07:54:00 UTC,+408.476784938
2010-08-16 07:54:30 UTC,+401.944687107
2010-08-16 07:55:00 UTC,+385.915849168
2010-08-16 07:55:30 UTC,+398.367465836
2010-08-16 07:56:00 UTC,+396.210307344
2010-08-16 07:56:30 UTC,+377.617935673
2010-08-16 07:57:00 UTC,+402.111888572
2010-08-16 07:57:30 UTC,+382.046371129
2010-08-16 07:58:00 UTC,+375.48763514
2010-08-16 07:58:30 UTC,+382.829888895
2010-08-16 07:59:00 UTC,+416.527575291
2010-08-16 07:59:30 UTC,+427.181417248
2010-08-16 08:00:00 UTC,+419.242792861
2010-08-16 08:00:30 UTC,+426.361018571
2010-08-16 08:01:00 UTC,+462.516734454
2010-08-16 08:01:30 UTC,+459.390003979
2010-08-16 08:02:00 UTC,+456.345141181
2010-08-16 08:02:30 UTC,+446.65834306
2010-08-16 08:03:00 UTC,+443.417829038
2010-08-16 08:03:30 UTC,+445.852263955
2010-08-16 08:04:00 UTC,+450.207002261
2010-08-16 08:04:30 UTC,+431.966536343
2010-08-16 08:05:00 UTC,+435.297934107
2010-08-16 08:05:30 UTC,+451.553265891
2010-08-16 08:06:00 UTC,+454.437995802
2010-08-16 08:06:30 UTC,+457.279212151
2010-08-16 08:07:00 UTC,+439.542122565
2010-08-16 08:07:30 UTC,+457.834295433
2010-08-16 08:08:00 UTC,+461.494428577
2010-08-16 08:08:30 UTC,+453.792542365
2010-08-16 08:09:00 UTC,+481.878620428
2010-08-16 08:09:30 UTC,+502.100871114
2010-08-16 08:10:00 UTC,+499.240024076
2010-08-16 08:10:30 UTC,+519.446914638
2010-08-16 08:11:00 UTC,+487.318081825
2010-08-16 08:11:30 UTC,+479.502683725
2010-08-16 08:12:00 UTC,+473.666299678
2010-08-16 08:12:30 UTC,+470.857460652
2010-08-16 08:13:00 UTC,+447.827790637
2010-08-16 08:13:30 UTC,+419.910672615
2010-08-16 08:14:00 UTC,+409.370629412
2010-08-16 08:14:30 UTC,+414.080289951
2010-08-16 08:15:00 UTC,+428.467299136
2010-08-16 08:15:30 UTC,+422.88282823
2010-08-16 08:16:00 UTC,+445.346447538
2010-08-16 08:16:30 UTC,+466.724121258
2010-08-16 08:17:00 UTC,+460.847338192
2010-08-16 08:17:30 UTC,+487.541031359
2010-08-16 08:18:00 UTC,+491.73206152
2010-08-16 08:18:30 UTC,+503.37965264
2010-08-16 08:19:00 UTC,+510.870343556
2010-08-16 08:19:30 UTC,+499.724743006
2010-08-16 08:20:00 UTC,+494.126699332
2010-08-16 08:20:30 UTC,+474.603069024
2010-08-16 08:21:00 UTC,+461.376579615
2010-08-16 08:21:30 UTC,+510.636654229
2010-08-16 08:22:00 UTC,+501.805944358
2010-08-16 08:22:30 UTC,+523.728610885
2010-08-16 08:23:00 UTC,+524.923727398
2010-08-16 08:23:30 UTC,+519.441039599
2010-08-16 08:24:00 UTC,+529.494186106
2010-08-16 08:24:30 UTC,+547.737193354
2010-08-16 08:25:00 UTC,+515.184650982
2010-08-16 08:25:30 UTC,+491.88939606
2010-08-16 08:26:00 UTC,+482.680156622
2010-08-16 08:26:30 UTC,+495.728082006
2010-08-16 08:27:00 UTC,+476.867779056
2010-08-16 08:27:30 UTC,+476.943836981
2010-08-16 08:28:00 UTC,+464.047764388
2010-08-16 08:28:30 UTC,+471.186299754
2010-08-16 08:29:00 UTC,+477.937441963
2010-08-16 08:29:30 UTC,+515.914954243
2010-08-16 08:30:00 UTC,+499.643644756
2010-08-16 08:30:30 UTC,+476.651662182
2010-08-16 08:31:00 UTC,+492.736680521
2010-08-16 08:31:30 UTC,+507.324259224
2010-08-16 08:32:00 UTC,+518.918090738
2010-08-16 08:32:30 UTC,+519.768355119
2010-08-16 08:33:00 UTC,+524.294571728
2010-08-16 08:33:30 UTC,+541.519136065
2010-08-16 08:34:00 UTC,+538.26379847
2010-08-16 08:34:30 UTC,+553.63376732
2010-08-16 08:35:00 UTC,+597.715540371
2010-08-16 08:35:30 UTC,+566.835671805
2010-08-16 08:36:00 UTC,+569.551388741
2010-08-16 08:36:30 UTC,+552.847193734
2010-08-16 08:37:00 UTC,+535.033763107
2010-08-16 08:37:30 UTC,+515.333979084
2010-08-16 08:38:00 UTC,+510.919016613
2010-08-16 08:38:30 UTC,+514.014378533
2010-08-16 08:39:00 UTC,+513.709112183
2010-08-16 08:39:30 UTC,+490.601038961
2010-08-16 08:40:00 UTC,+470.850041228
2010-08-16 08:40:30 UTC,+481.393295896
2010-08-16 08:41:00 UTC,+493.062935951
2010-08-16 08:41:30 UTC,+500.232101286
2010-08-16 08:42:00 UTC,+535.511849732
2010-08-16 08:42:30 UTC,+560.334159265
2010-08-16 08:43:00 UTC,+557.46175106
2010-08-16 08:43:30 UTC,+556.440776078
2010-08-16 08:44:00 UTC,+574.173121692
2010-08-16 08:44:30 UTC,+549.161889866
2010-08-16 08:45:00 UTC,+568.772189558
2010-08-16 08:45:30 UTC,+575.258666052
2010-08-16 08:46:00 UTC,+567.102517447
2010-08-16 08:46:30 UTC,+557.041122534
2010-08-16 08:47:00 UTC,+533.085886686
2010-08-16 08:47:30 UTC,+549.32278921
2010-08-16 08:48:00 UTC,+574.57842416
2010-08-16 08:48:30 UTC,+594.609145328
2010-08-16 08:49:00 UTC,+589.434630616
2010-08-16 08:49:30 UTC,+598.205522075
2010-08-16 08:50:00 UTC,+573.838491346
2010-08-16 08:50:30 UTC,+577.340760611
2010-08-16 08:51:00 UTC,+564.274597171
2010-08-16 08:51:30 UTC,+566.248320014
2010-08-16 08:52:00 UTC,+534.298461505
2010-08-16 08:52:30 UTC,+500.455023526
2010-08-16 08:53:00 UTC,+496.020616155
2010-08-16 08:53:30 UTC,+515.713453439
2010-08-16 08:54:00 UTC,+498.820397691
2010-08-16 08:54:30 UTC,+542.683252755
2010-08-16 08:55:00 UTC,+551.461764581
2010-08-16 08:55:30 UTC,+553.811508609
2010-08-16 08:56:00 UTC,+589.818830835
2010-08-16 08:56:30 UTC,+612.995724027
2010-08-16 08:57:00 UTC,+596.06962298
2010-08-16 08:57:30 UTC,+584.848664426
2010-08-16 08:58:00 UTC,+587.981193302
2010-08-16 08:58:30 UTC,+602.845497359
2010-08-16 08:59:00 UTC,+615.802241047
2010-08-16 08:59:30 UTC,+603.400400132
2010-08-16 09:00:00 UTC,+605.112187459
2010-08-16 09:00:30 UTC,+581.480107246
2010-08-16 09:01:00 UTC,+590.967173722
2010-08-16 09:01:30 UTC,+582.879545648
2010-08-16 09:02:00 UTC,+619.615798865
2010-08-16 09:02:30 UTC,+625.587908841
2010-08-16 09:03:00 UTC,+603.351440885
2010-08-16 09:03:30 UTC,+595.35157143
2010-08-16 09:04:00 UTC,+580.994869349
2010-08-16 09:04:30 UTC,+585.343787648
2010-08-16 09:05:00 UTC,+571.052070178
2010-08-16 09:05:30 UTC,+583.79148674
2010-08-16 09:06:00 UTC,+600.158073453
2010-08-16 09:06:30 UTC,+591.737648388
2010-08-16 09:07:00 UTC,+591.268014468
2010-08-16 09:07:30 UTC,+592.408881558
2010-08-16 09:08:00 UTC,+569.245237385
2010-08-16 09:08:30 UTC,+569.329845916
2010-08-16 09:09:00 UTC,+603.842097737
2010-08-16 09:09:30 UTC,+611.903415498
2010-08-16 09:10:00 UTC,+622.341540462
2010-08-16 09:10:30 UTC,+609.045588552
2010-08-16 09:11:00 UTC,+597.542965814
2010-08-16 09:11:30 UTC,+629.546944365
2010-08-16 09:12:00 UTC,+649.538297528
2010-08-16 09:12:30 UTC,+647.488985336
2010-08-16 09:13:00 UTC,+662.24504417
2010-08-16 09:13:30 UTC,+660.87093224
2010-08-16 09:14:00 UTC,+690.545860937
2010-08-16 09:14:30 UTC,+654.670317524
2010-08-16 09:15:00 UTC,+659.764076686
2010-08-16 09:15:30 UTC,+648.342106797
2010-08-16 09:16:00 UTC,+654.918684562
2010-08-16 09:16:30 UTC,+642.744426055
2010-08-16 09:17:00 UTC,+629.435516913
2010-08-16 09:17:30 UTC,+628.505551305
2010-08-16 09:18:00 UTC,+605.710133746
2010-08-16 09:18:30 UTC,+618.96865953
2010-08-16 09:19:00 UTC,+609.950384131
2010-08-16 09:19:30 UTC,+613.375643697
2010-08-16 09:20:00 UTC,+620.262380767
2010-08-16 09:20:30 UTC,+572.45876354
2010-08-16 09:21:00 UTC,+598.627042876
2010-08-16 09:21:30 UTC,+615.973270356
2010-08-16 09:22:00 UTC,+634.09467258
2010-08-16 09:22:30 UTC,+649.535815708
2010-08-16 09:23:00 UTC,+673.443012359
2010-08-16 09:23:30 UTC,+697.335023638
